"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_011132257.1...3202",0.910752296447756,1.42515389124553,4.55716407653844,0.000796274944607079,0.00284184341132953,-0.897718792095654,"WP_011132257.1",28,4.88354481787125,0.000319476983073186,0.00128441895726199,"P5 - P1",3.49556042540663
"WP_011131850.1...3203",0.785410245259603,3.32372331619263,4.34375111221606,0.00113613254604617,0.00378002977936855,-1.26477208343364,"WP_011131850.1",49,4.88123087058679,0.000320777245021057,0.00128441895726199,"P5 - P1",3.49379644684765
"WP_011132486.1...3204",4.3346757888794,-5.82814224561055,4.90575822914519,0.000451528669561165,0.00179102179792507,-0.310105646388181,"WP_011132486.1",1,4.88064960356394,0.000321104739315498,0.00128441895726199,"P5 - P1",3.49335328445723
"WP_011132988.1...3205",0.906052589416504,2.97063128153483,4.35717427683298,0.00111081864445363,0.0037131590368591,-1.24153252229507,"WP_011132988.1",66,4.87028508644215,0.000327003166464934,0.00130434876483492,"P5 - P1",3.48544804192201
"WP_011133182.1...3206",1.21961243947347,1.33647314707438,5.41799236858108,0.000202341297756683,0.000954086119223564,0.524063249564893,"WP_011133182.1",8,4.85494895987478,0.000335939020021516,0.00133624906287888,"P5 - P1",3.47373954901388
"WP_011132015.1...3207",-2.17199802398681,-2.17037598292033,-4.77044627395227,0.000561635093574729,0.00211020678957893,-0.536358847645082,"WP_011132015.1",8,-4.85222013494467,0.000337555513121624,0.00133893885984733,"P5 - P1",3.47165479450749
"WP_011133062.1...3208",1.33493900299072,0.167946179707846,4.6369580053902,0.000698274467283382,0.0025627392819885,-0.761863624656795,"WP_011133062.1",19,4.84761757131142,0.000340300364357987,0.00134607699679381,"P5 - P1",3.4681375859069
"WP_011132045.1...3209",1.41255474090576,1.49937057495117,4.53232675413897,0.000829646654397256,0.00294617664803415,-0.940163639170455,"WP_011132045.1",27,4.84063515740251,0.000344509004330495,0.00135894964589093,"P5 - P1",3.46279942258091
"WP_011132268.1...3210",-1.62027072906494,-0.0376607577006024,-4.95357859524976,0.000418272543877368,0.0016969233688928,-0.230721062988165,"WP_011132268.1",8,-4.83154943196713,0.000350066794812306,0.00137705833097437,"P5 - P1",3.45584908179052
"WP_036930312.1...3211",-0.777386665344237,6.0042249361674,-4.33869636824793,0.00114582070111122,0.0038033768726862,-1.27352851142372,"WP_036930312.1",184,-4.82057051882294,0.000356907578486442,0.0014001002527953,"P5 - P1",3.4474442302458
"WP_011133241.1...3212",2.14772701263428,-2.57204929987589,4.71676926284966,0.000612850363513888,0.00229657609906257,-0.626766278779016,"WP_011133241.1",8,4.79765808565551,0.000371636463734813,0.00145387451746806,"P5 - P1",3.42988168105648
"WP_011133279.1...3213",0.813199679056806,3.03845977783203,4.23358504154669,0.00136811221525286,0.00436814303704051,-1.45623766548152,"WP_011133279.1",84,4.78255990775335,0.00038168705509575,0.00148910237385301,"P5 - P1",3.41829256888458
"WP_011131828.1...3214",-0.948796908060711,-0.411611080169678,-4.47604499470098,0.000910813406211256,0.00318393780637585,-1.03661560528935,"WP_011131828.1",27,-4.77958514380416,0.000383700468004647,0.00149286739464103,"P5 - P1",3.41600767108651
"WP_225866783.1...3215",1.15002918243408,-2.20758899052938,6.03086713578007,8.13091930011708e-05,0.000461291995353256,1.47389500021136,"WP_225866783.1",6,4.7698754536505,0.000390349613137417,0.00151459904389014,"P5 - P1",3.40854624671397
"WP_011131812.1...3216",1.16939767201741,-1.23699363072713,5.37532860228233,0.000216024280849186,0.000989127253791769,0.455969519843475,"WP_011131812.1",8,4.76707157053178,0.00039229194333925,0.0015179992590084,"P5 - P1",3.40639061106301
"WP_011132090.1...3217",1.37676843007406,0.0980834960937507,5.05923740231563,0.000353624763669042,0.00149424825953922,-0.0564056635483148,"WP_011132090.1",8,4.76169421489325,0.000396045202615586,0.00152836956239727,"P5 - P1",3.40225524304881
"WP_011133130.1...3218",1.37782637278239,-2.60163084665934,5.36070024400864,0.000220938922508917,0.0010051662161428,0.432563171132979,"WP_011133130.1",6,4.74950803489002,0.000404689886970671,0.00155750918661145,"P5 - P1",3.39287764830848
"WP_011132161.1...3219",-0.82515048980713,2.79913647969564,-4.270210276687,0.00128593995961161,0.00414636780226909,-1.39244099511343,"WP_011132161.1",44,-4.7437560300393,0.000408838294515866,0.00156923377733314,"P5 - P1",3.38844843205628
"WP_011131981.1...3220",1.75723298390706,-1.94119755427043,5.51148066725665,0.000175470602084399,0.000850182584772386,0.672381981139996,"WP_011131981.1",3,4.73894533372943,0.000412341808077775,0.00157842670619019,"P5 - P1",3.38474262906728
"WP_011132328.1...3221",1.21754169464111,-0.441893736521402,4.89275958461931,0.000461042531130167,0.00181862760202038,-0.331736500336324,"WP_011132328.1",11,4.7339325383972,0.000416025769972972,0.00158825923978958,"P5 - P1",3.38087976694435
"WP_011132457.1...3222",1.56810665130616,-1.96595923105876,5.47851868192931,0.000184484821722776,0.000890530122485537,0.620228285383625,"WP_011132457.1",4,4.72686321679047,0.000421279417069511,0.0016040157484144,"P5 - P1",3.37542975917722
"WP_036930592.1...3223",-1.28568363189698,1.42188199361165,-4.40818655277149,0.00101987429709939,0.0034668348823603,-1.15339769025053,"WP_036930592.1",28,-4.71589601577211,0.000429566877916174,0.00163120862440702,"P5 - P1",3.36696921262692
"WP_011132605.1...3224",1.49678579966227,-1.37226486206055,4.64884224915224,0.000684799555968276,0.00251977924469981,-0.741696674539316,"WP_011132605.1",12,4.70687097553828,0.000436513915699073,0.00165318036158372,"P5 - P1",3.36000190679235
"WP_173027942.1...3225",1.08646488189697,-1.090682665507,5.43531654108128,0.000197050263969117,0.000938316789044966,0.551640713144268,"WP_173027942.1",8,4.68777079457664,0.000451604526615718,0.00170510828524114,"P5 - P1",3.34524171361515
"WP_011133240.1...3226",0.835616111755372,1.23235146204631,4.40806179527498,0.00102008694923383,0.0034668348823603,-1.15361287916932,"WP_011133240.1",26,4.68650939981992,0.000452620036391257,0.00170510828524114,"P5 - P1",3.34426622479235
"WP_011131921.1...3227",-1.18468125661214,1.19209750493367,-4.42800927100606,0.000986668593757703,0.00337744249401675,-1.11922879666232,"WP_011131921.1",22,-4.66741512901091,0.000468285698676343,0.00175825762858957,"P5 - P1",3.32948910525612
"WP_011133071.1...3228",0.986760139465333,1.30466079711914,4.31733097422793,0.00118773477940139,0.00390137117358944,-1.31057101214304,"WP_011133071.1",32,4.66632375772553,0.00046919796268542,0.00175825762858957,"P5 - P1",3.32864388231184
"WP_011132240.1...3229",-1.90890471140544,-3.26785977681478,-4.95719425647772,0.000415865452965814,0.00169197830006662,-0.224731219232285,"WP_011132240.1",4,-4.65436214353769,0.000479318504896782,0.00179146863772446,"P5 - P1",3.31937580401588
"WP_036930899.1...3230",-1.1349261601766,-2.69634946187337,-7.25728051072827,1.5268915059456e-05,0.000139377788747855,3.21764711731447,"WP_036930899.1",4,-4.64540875907149,0.000487042186714907,0.00181557087403672,"P5 - P1",3.31243341935213
"WP_011131932.1...3231",-1.75256760915121,-0.246994018554688,-4.47927804704125,0.000905932578127702,0.00317745810653657,-1.03106492417529,"WP_011131932.1",13,-4.63364922831469,0.000497383637942673,0.00184928015778164,"P5 - P1",3.30330850549167
"WP_011131980.1...3232",1.26286919911702,0.0538579622904456,4.78287168166342,0.00055043446319438,0.00208462413720425,-0.515483418598293,"WP_011131980.1",10,4.6157217674751,0.000513590504437906,0.00190172478955194,"P5 - P1",3.28938301435576
"WP_011131808.1...3233",1.26277319590251,1.62787596384684,4.32125909717817,0.00117991008966772,0.00388933325853435,-1.30375685733937,"WP_011131808.1",27,4.6151023942792,0.000514160143242625,0.00190172478955194,"P5 - P1",3.28890159210522
"WP_011132819.1...3234",-1.28107802073161,1.1057235399882,-4.84518879600314,0.000497701963292288,0.00193113786301967,-0.41108781340164,"WP_011132819.1",9,-4.60947596012586,0.000519364951931381,0.00191599920090748,"P5 - P1",3.28452736101471
"WP_011132391.1...3235",2.45851993560791,-4.82449658711751,5.40196098621747,0.000207371836486564,0.000961881091716181,0.498506196362381,"WP_011132391.1",1,4.59640995552939,0.000531664092911231,0.00195630405246923,"P5 - P1",3.2743626697161
"WP_011132188.1...3236",-1.25331656138102,0.530258178710938,-5.339520001139,0.000228265876148106,0.00102864116340159,0.398620357608867,"WP_011132188.1",6,-4.59033695805053,0.000537483279739519,0.00197261904729143,"P5 - P1",3.2696350414213
"WP_011132989.1...3237",-1.37535889943441,0.443963686625162,-5.08062064394293,0.000341876374634545,0.00145322972381968,-0.0213110477694176,"WP_011132989.1",6,-4.57220945991934,0.000555249839214953,0.00203042206845574,"P5 - P1",3.25551155853918
"WP_011133228.1...3238",-1.53847853342692,1.4666101137797,-4.5647870139777,0.000786317549081226,0.00282756613609006,-0.8847067132321,"WP_011133228.1",10,-4.57048405226617,0.00055697238196736,0.00203042206845574,"P5 - P1",3.25416633921864
"WP_011131753.1...3239",1.48225053151448,-0.241543451944986,5.36296078344085,0.00022017177886857,0.00100488658047706,0.436182140188,"WP_011131753.1",4,4.56994612103355,0.000557510553908844,0.00203042206845574,"P5 - P1",3.25374690682511
"WP_011132061.1...3240",1.0283416112264,-1.44074360529582,4.52662492408178,0.000837512808304577,0.00296671203737741,-0.949917988841317,"WP_011132061.1",16,4.56611332046539,0.00056136073207101,0.00203922878180898,"P5 - P1",3.25075797011507
"WP_011133043.1...3241",1.41572602589925,-1.13794406255086,4.86590835545661,0.00048137083010175,0.00188316500567278,-0.376489694201717,"WP_011133043.1",7,4.5619710737505,0.000565552813940405,0.00204922953448126,"P5 - P1",3.24752683241513
"WP_011132261.1...3242",-1.50448576609294,6.12464014689128,-4.21255515586317,0.00141775473961784,0.00448640610936844,-1.49293187994378,"WP_011132261.1",155,-4.55432672648779,0.000573374680795699,0.00207229833871339,"P5 - P1",3.24156148863664
"WP_011132492.1...3243",1.97552140553793,-3.65385182698568,5.28058748729759,0.000250040335954135,0.00111748354923838,0.303847651302766,"WP_011132492.1",2,4.55285759905284,0.000574890745701058,0.00207251752374255,"P5 - P1",3.24041468234953
"WP_011132848.1...3244",1.50235970815023,-0.694083690643311,4.55721794405224,0.000796204118228734,0.00284184341132953,-0.897626817627672,"WP_011132848.1",10,4.55043814902182,0.0005773965710228,0.0020762947402436,"P5 - P1",3.2385257995864
"WP_011132102.1...3245",-1.17743523915609,-0.040293216705322,-4.29519109191224,0.00123286271015451,0.0040009188126027,-1.34900844064916,"WP_011132102.1",23,-4.54390446441567,0.000584220318231482,0.00209479742125822,"P5 - P1",3.23342334304482
"WP_011133324.1...3246",1.05249245961507,-0.962098598480224,4.65494585303203,0.000677985479801412,0.00250116923118448,-0.731345981160829,"WP_011133324.1",13,4.54197049604041,0.000586256159395495,0.00209479742125822,"P5 - P1",3.23191258141558
"WP_036930916.1...3247",1.04122320810954,0.872446695963542,4.17978062796641,0.00149890104426048,0.00470139887010336,-1.55020835123462,"WP_036930916.1",37,4.54130806480315,0.00058695517632165,0.00209479742125822,"P5 - P1",3.23139506301039
"WP_036930346.1...3248",1.19965267181396,-0.335485617319743,4.96055570262154,0.000413640713213651,0.00169197830006662,-0.219164082252512,"WP_036930346.1",8,4.53573595213312,0.000592869383530655,0.00211061500536913,"P5 - P1",3.22704097655166
"WP_011132039.1...3249",1.14093112945557,2.87748686472575,4.20651433111004,0.00143235933950849,0.00451369755480178,-1.50348062370889,"WP_011132039.1",32,4.53095337416999,0.000597994896738258,0.00212355295001317,"P5 - P1",3.22330252224549
"WP_002805854.1...3250",-0.932055473327637,6.43039846420288,-4.11151002212698,0.00168386681672979,0.00512356057056243,-1.66985792911114,"WP_002805854.1",191,-4.49244907262081,0.000640972874109784,0.00227051087744361,"P5 - P1",3.19316034937933
"WP_011132890.1...3251",-1.31233565012614,0.474022547403971,-4.37357757457195,0.00108068344061588,0.0036380454360213,-1.21316051170198,"WP_011132890.1",15,-4.49033427083634,0.00064342426164798,0.00227353883024001,"P5 - P1",3.19150256714996
"WP_011132928.1...3252",0.824663480122887,3.59715620676676,4.03376870608597,0.00192375174525412,0.0057076559932167,-1.80664133512401,"WP_011132928.1",51,4.48741864395238,0.00064681988358814,0.00227671411516956,"P5 - P1",3.18921663811647
"WP_011132731.1...3253",-1.5323273340861,1.36495590209961,-4.37028136129897,0.00108666964790883,0.00364956976090136,-1.2188594159594,"WP_011132731.1",13,-4.48681902532737,0.000647520517305949,0.00227671411516956,"P5 - P1",3.1887464659933
"WP_225866756.1...3254",2.39261213938395,-4.10914357503255,4.78442961002895,0.00054904678241978,0.00208462413720425,-0.51286740621586,"WP_225866756.1",2,4.48345036829596,0.000651471333466428,0.00228496349471969,"P5 - P1",3.18610468968471
"WP_011132959.1...3255",-2.75320148468017,-3.47439479827881,-4.33366493190603,0.00115555000896746,0.00382675165760386,-1.28224734253349,"WP_011132959.1",6,-4.46640041210791,0.000671854689285411,0.00235066603818778,"P5 - P1",3.17272464728184
"WP_011132801.1...3256",-1.23812262217204,0.0460440317789721,-5.40503508439048,0.000206397025122232,0.000960488116908689,0.503409682745183,"WP_011132801.1",5,-4.45192286290416,0.000689681458567625,0.00240712352205956,"P5 - P1",3.16135144944967
"WP_011132550.1...3257",1.01806735992432,-0.862032731374105,4.56531058202257,0.000785638456749961,0.00282756613609006,-0.883813258740187,"WP_011132550.1",13,4.44421341794632,0.000699373742731238,0.00243254128391234,"P5 - P1",3.15529067686091
"WP_011132645.1...3258",1.31494363149007,-2.32698249816894,6.21577866860658,6.23911408462495e-05,0.000391009249013517,1.7500500112264,"WP_011132645.1",3,4.44198328112038,0.000702203702620048,0.00243254128391234,"P5 - P1",3.15353688489172
"WP_011132106.1...3259",-0.91459051767985,-0.102499008178711,-4.77483704831983,0.00055764995114655,0.00210463928260917,-0.528979817473623,"WP_011132106.1",12,-4.44015378726984,0.000704534120272046,0.00243254128391234,"P5 - P1",3.15209796935797
"WP_011132949.1...3260",0.833842277526857,3.32733662923177,3.97338699831226,0.00213445058910054,0.00626692296676118,-1.91325231436776,"WP_011132949.1",68,4.43939686528194,0.000705500633265966,0.00243254128391234,"P5 - P1",3.15150259208144
"WP_011131906.1...3261",0.701286633809407,-0.0799671808878581,4.20636654057496,0.00143271860587809,0.00451369755480178,-1.5037387482096,"WP_011131906.1",25,4.4393932114697,0.000705505302145925,0.00243254128391234,"P5 - P1",3.15149971800593
"WP_011131754.1...3262",-0.770904858907066,1.62993176778158,-4.09754090703996,0.00172455905479814,0.00521033637671939,-1.69439502624077,"WP_011131754.1",30,-4.42535677852802,0.000723679642022084,0.00248917828560253,"P5 - P1",3.14045364442774
"WP_011132688.1...3263",0.763286272684731,3.58916807174683,3.9406619924626,0.00225852252102285,0.00656354299987049,-1.97116056872766,"WP_011132688.1",57,4.42156223511396,0.00072867561293797,0.00250032306704499,"P5 - P1",3.13746576504869
"WP_011132497.1...3264",1.25244935353597,-1.99055814743042,4.61740378934394,0.000721055690612316,0.00263954576717722,-0.795084097862929,"WP_011132497.1",9,4.41558054640957,0.000736623891626145,0.00252152024441257,"P5 - P1",3.13275419936499
"WP_036930715.1...3265",-1.08538977305095,1.25703859329224,-4.14953943738831,0.00157807428745321,0.00487367000410403,-1.60315249018842,"WP_036930715.1",25,-4.41073769098078,0.000743124681830792,0.00253767277440539,"P5 - P1",3.1289383139806
"WP_011133082.1...3266",-0.968923886617027,1.66927687327067,-4.16780732656713,0.00152974089516297,0.00475622496662025,-1.57115958086018,"WP_011133082.1",24,-4.40929724424015,0.000745069703403629,0.0025382278891071,"P5 - P1",3.12780309585907
"WP_011133173.1...3267",-0.802180926005047,3.07312806447347,-4.58731798619566,0.000757643443080948,0.00275929479014647,-0.84628823911378,"WP_011133173.1",15,-4.39538365310757,0.000764130717824364,0.00259695022000452,"P5 - P1",3.11683234145863
"WP_011132618.1...3268",1.04803498586019,1.19510730107625,6.11444179968524,7.20948655147107e-05,0.000426434776947692,1.59930463714679,"WP_011132618.1",5,4.38563730167221,0.000777782961149663,0.002637054611136,"P5 - P1",3.10914157515067
"WP_011131686.1...3269",0.747900962829591,2.281005859375,3.90373795089525,0.0024075408707322,0.00693995587028877,-2.03660268318307,"WP_011131686.1",55,4.38024907929795,0.000785438684240698,0.00265668571581652,"P5 - P1",3.10488771276952
"WP_011131963.1...3270",-2.99043337504069,-1.8403148651123,-4.17412230523491,0.00151339370368066,0.00471990950256884,-1.5601076769294,"WP_011131963.1",8,-4.36893358752998,0.00080177098276374,0.00270550208401793,"P5 - P1",3.09594966553826
"WP_011132070.1...3271",1.03080018361409,-1.29211568832398,4.39026274686087,0.00105090673141526,0.00354618764344863,-1.18433173041395,"WP_011132070.1",14,4.35735574416214,0.000818846054466204,0.00275213480324866,"P5 - P1",3.08679773924101
"WP_011132214.1...3272",0.663824399312342,1.00843795140584,3.83241705488725,0.00272493086497512,0.00768376544895955,-2.16330170363202,"WP_011132214.1",57,4.3568564896437,0.000819590766060612,0.00275213480324866,"P5 - P1",3.08640294323267
"WP_011132697.1...3273",-0.759971300760903,1.17690658569336,-4.11796811643573,0.00166539344017969,0.00507820183900615,-1.6585203573616,"WP_011132697.1",25,-4.35565318904729,0.000821388547317895,0.00275213480324866,"P5 - P1",3.08545135684068
"WP_011133176.1...3274",1.24370924631755,1.82338603337606,4.40232550687143,0.00102991489822265,0.00348360763674358,-1.1635090632702,"WP_011133176.1",11,4.34782614196538,0.000833182501125279,0.0027807025078499,"P5 - P1",3.07925985987712
"WP_011131643.1...3275",-0.559760093688964,1.18073606491089,-3.74013868245806,0.00320098986869506,0.00873220224716814,-2.32775570091012,"WP_011131643.1",56,-4.34689632469496,0.000834595164737476,0.0027807025078499,"P5 - P1",3.07852413572054
"WP_011132307.1...3276",-0.916691144307456,1.95086415608724,-4.14837644461839,0.00158120473447757,0.00487367000410403,-1.60519036746058,"WP_011132307.1",22,-4.3461223518615,0.000835772944775111,0.0027807025078499,"P5 - P1",3.07791169172919
"WP_011132644.1...3277",1.46870517730713,-2.74549309412638,4.77370416780634,0.000558675315186985,0.00210463928260917,-0.530883472391003,"WP_011132644.1",5,4.34391911169878,0.000839135111076871,0.00278538088152323,"P5 - P1",3.07616810678639
"WP_011132726.1...3278",-1.31127452850342,0.315304120381672,-4.81640611045825,0.000521363746067292,0.00199575799569845,-0.459242908699132,"WP_011132726.1",6,-4.34157013282609,0.000842735089737595,0.00279082504136357,"P5 - P1",3.07430892258269
"WP_011132244.1...3279",-0.653602917989097,-0.995945453643799,-4.26972028383864,0.00128700461278296,0.00414636780226909,-1.39329357577233,"WP_011132244.1",21,-4.3399711689937,0.000845194752010628,0.00279247639643419,"P5 - P1",3.07304320823579
"WP_011131781.1...3280",-1.11758963267009,1.88209199905396,-4.17739928932749,0.00150498265205681,0.00471009955281075,-1.5543741533842,"WP_011131781.1",18,-4.33166671856287,0.000858089326784872,0.00282851666977236,"P5 - P1",3.06646749990134
"WP_011133341.1...3281",-0.952831586201987,0.457464694976807,-3.97186851873732,0.00214004818239007,0.00627042924222935,-1.91593737186049,"WP_011133341.1",38,-4.32652191750913,0.000866179728618013,0.00284859107055901,"P5 - P1",3.06239198437015
"WP_036930746.1...3282",1.81628449757894,-0.97298542658488,4.32436234879728,0.00117376662558025,0.00387805957036258,-1.29837479912361,"WP_036930746.1",7,4.32054739948795,0.000875673968078602,0.00287317910263578,"P5 - P1",3.05765756075008
"WP_011132592.1...3283",0.803256670633952,0.197254180908203,4.40351826585888,0.0010278632191886,0.00348360763674358,-1.16145102149943,"WP_011132592.1",16,4.31508508685828,0.000884448418061317,0.00289529780992946,"P5 - P1",3.05332749051522
"WP_011133254.1...3284",-0.993885993957521,-0.567678610483805,-4.30556252157916,0.0012115034714586,0.00396593320311963,-1.33099585538605,"WP_011133254.1",15,-4.30872360380097,0.000894781946978316,0.00292025724659243,"P5 - P1",3.04828278676449
"WP_011132658.1...3285",1.07061735788981,-0.605522632598877,5.03368117434673,0.000368227873958359,0.00155135056957605,-0.0984303617932492,"WP_011132658.1",7,4.30787216881046,0.000896174449972537,0.00292025724659243,"P5 - P1",3.04760744202766
"WP_011132116.1...3286",1.21933778127035,0.780975341796875,4.09597307056141,0.00172918965460379,0.00521033637671939,-1.69715011378051,"WP_011132116.1",20,4.30270589280026,0.000904671952777373,0.00294121657706616,"P5 - P1",3.04350887375187
"WP_011131657.1...3287",0.842215538024902,-0.742651144663492,4.57204065978601,0.000776963837346337,0.00280811295528219,-0.872331515305178,"WP_011131657.1",13,4.28492894630117,0.000934553288873371,0.00303144392563936,"P5 - P1",3.02939592980808
"WP_011133168.1...3288",-1.19398148854574,1.56427621841431,-4.03244451691929,0.00192813275957672,0.00570823503043087,-1.80897594851266,"WP_011133168.1",24,-4.28182321204017,0.000939877506953554,0.00304178538614059,"P5 - P1",3.02692874376265
"WP_011131755.1...3289",-5.21927324930827,-0.124657074610393,-4.07219389306646,0.00180102998028264,0.00541068922346513,-1.73896418086725,"WP_011131755.1",3,-4.27859473128878,0.000945445384949596,0.00305286673054019,"P5 - P1",3.02436355375716
"WP_011131872.1...3290",1.03237946828206,0.529102484385173,4.05829720758479,0.00184444513033205,0.0055178358520858,-1.76342461836499,"WP_011131872.1",22,4.27175884495093,0.000957347398388774,0.00308430474051044,"P5 - P1",3.01893043858071
"WP_011132436.1...3291",1.28090063730876,-3.82506227493286,4.93382780940008,0.000431683498720982,0.00172189720498229,-0.263471709184513,"WP_011132436.1",5,4.25956098822742,0.000978971204550259,0.00314685100514575,"P5 - P1",3.00923008234277
"WP_011131793.1...3292",-1.1067107518514,-0.299102147420247,-5.44347452157881,0.000194609714078268,0.000929947090092127,0.564612388973577,"WP_011131793.1",5,-4.25707396712852,0.000983441653593888,0.00315410115927409,"P5 - P1",3.00725140114767
"WP_011131978.1...3293",1.64043776194255,-2.56112162272135,4.83486784896017,0.000506053818541951,0.00195820825435798,-0.428342953341061,"WP_011131978.1",3,4.24551963353683,0.00100448888004139,0.00321436441613246,"P5 - P1",2.99805486664435
"WP_011132407.1...3294",1.64352067311605,-3.40052541097005,4.4633158561475,0.000930299640479987,0.00323161651236864,-1.05848152925657,"WP_011132407.1",5,4.24087591262058,0.00101307835911461,0.00323458202551392,"P5 - P1",2.99435696173257
"WP_011131901.1...3295",-0.708217938741052,0.870627562204997,-4.15315093304997,0.00156839426471867,0.00485520311512909,-1.59682501539395,"WP_011131901.1",20,-4.2227462997768,0.00104734521193923,0.00333650913154688,"P5 - P1",2.97991014837879
"WP_011132891.1...3296",0.88332970937093,1.60155344009399,4.10327560491369,0.00170773130505095,0.00517406250721821,-1.68431966539148,"WP_011132891.1",19,4.22008177849007,0.0010524813661673,0.00334538719960321,"P5 - P1",2.97778558446365
"WP_011131661.1...3297",0.743372917175295,6.35913960138957,3.76076311811561,0.00308761002911195,0.00852084628189034,-2.29095211533685,"WP_011131661.1",132,4.20701221730262,0.00107805343857275,0.00341903807689889,"P5 - P1",2.96735971085424
"WP_011133065.1...3298",0.91179879506429,7.9736803372701,4.16617909526772,0.00153398557156345,0.00475903148999205,-1.57400980296534,"WP_011133065.1",495,4.20277728040392,0.00108647641359636,0.00343809425102494,"P5 - P1",2.96397969737487
"WP_011133109.1...3299",-0.937438011169434,-0.625155448913573,-4.41465729375861,0.00100890815174034,0.00344528826877276,-1.14223900398203,"WP_011133109.1",12,-4.20110315644799,0.001089824821269,0.00344104333810879,"P5 - P1",2.96264330505973
"WP_225866790.1...3300",0.830430666605634,3.06421915690104,4.23823110656947,0.00135739158063353,0.00434365305802729,-1.44813706170455,"WP_225866790.1",16,4.19768803450835,0.00109668844276293,0.00345505385507613,"P5 - P1",2.95991673323362
"WP_011132838.1...3301",0.583333015441894,2.67286777496338,3.80221035739845,0.00287213245558227,0.00801944434656696,-2.21707267322071,"WP_011132838.1",33,4.18917743692,0.00111398752837346,0.00350180627020707,"P5 - P1",2.95311967127082
"WP_011132372.1...3302",1.9477637608846,-2.0620764096578,4.22988589170495,0.00137671105189957,0.00438576406690154,-1.46268887641912,"WP_011132372.1",5,4.17946925200571,0.00113406498408322,0.00355706726285134,"P5 - P1",2.94536205882923
"WP_011132850.1...3303",-0.797744433085122,-0.273525238037109,-4.29491852296107,0.00123342932495266,0.0040009188126027,-1.34948198039335,"WP_011132850.1",15,-4.16169003259964,0.00117180723019836,0.00366737032044499,"P5 - P1",2.93114382666852
"WP_011133199.1...3304",-1.10744571685791,-0.440029303232829,-4.67890814410987,0.00065191537375408,0.00242383157239115,-0.690754800147737,"WP_011133199.1",7,-4.14985699011498,0.00119764242599477,0.00374000617240471,"P5 - P1",2.9216728276875
"WP_011132739.1...3305",-0.986023902893068,0.312034924825032,-4.45266706510309,0.000946936728473008,0.00327290752753778,-1.07678831976345,"WP_011132739.1",10,-4.13962014981785,0.00122046605926169,0.00380294019341059,"P5 - P1",2.91347429365795
"WP_011132609.1...3306",-1.02259349822998,-0.279965082804362,-3.9924297689738,0.00206552966998816,0.00607709555798169,-1.87959630919035,"WP_011132609.1",18,-4.12904133387154,0.00124452342657446,0.00386943528262451,"P5 - P1",2.90499692393586
"WP_011132915.1...3307",-1.07492478688558,-0.205707232157389,-4.67402850537284,0.000657137484278651,0.00243688483753333,-0.699014903587831,"WP_011132915.1",7,-4.10792634891023,0.00129401279161983,0.00401454077400138,"P5 - P1",2.88806143054332
"WP_011132744.1...3308",-1.29710038503011,0.243847529093424,-4.25083576712106,0.00132874613332217,0.00427118395903107,-1.42617158725216,"WP_011132744.1",8,-4.09567863380311,0.00132364344574495,0.00409615984224473,"P5 - P1",2.87822898649735
"WP_011132781.1...3309",-2.32588036855062,-2.90907828013102,-4.03422638517922,0.00192223994402405,0.0057076559932167,-1.80583445953521,"WP_011132781.1",5,-4.09461597674385,0.00132624702694941,0.00409615984224473,"P5 - P1",2.87737557664831
"WP_011132620.1...3310",-1.27090295155843,2.80544980367025,-3.85063264927193,0.00263995750628629,0.00750359179431473,-2.13090692553041,"WP_011132620.1",24,-4.09351472327545,0.00132895073533502,0.00409615984224473,"P5 - P1",2.87649111820604
"WP_011132766.1...3311",3.46868292490641,-2.55442508061727,4.1397034728711,0.00160475492776423,0.00493557455105025,-1.62039189967904,"WP_011132766.1",1,4.08827239739336,0.00134189927943701,0.00412030719641648,"P5 - P1",2.87228008031181
"WP_011132095.1...3312",0.731601397196452,-0.294261455535889,4.20434368394197,0.00143764545981418,0.0045192210480693,-1.50727200378162,"WP_011132095.1",16,4.08800146240481,0.0013425720078211,0.00412030719641648,"P5 - P1",2.87206241195191
"WP_011132723.1...3313",0.649500211079917,2.63924725850423,3.62846030531641,0.00389404878051494,0.0102390686921307,-2.52746327213035,"WP_011132723.1",48,4.07768675399897,0.00136844318179464,0.00419067331371091,"P5 - P1",2.86377322992746
"WP_011132636.1...3314",0.759342511494954,0.310635725657145,3.79676878498283,0.00289951230245459,0.00808004993873842,-2.22676582078912,"WP_011132636.1",28,4.0686715170311,0.00139147509599292,0.00425206123754058,"P5 - P1",2.85652456207133
"WP_011132412.1...3315",-1.68983681996663,-0.803558667500814,-3.89821931681192,0.00243067363852952,0.00696434459007251,-2.04639276099025,"WP_011132412.1",13,-4.05600332286627,0.00142451545345893,0.00433666622198563,"P5 - P1",2.84633283507629
"WP_011133093.1...3316",0.86808236440023,1.36931769053141,3.72871449917252,0.00326563410065141,0.00885764373205259,-2.34815289662101,"WP_011133093.1",36,4.05572412449439,0.00142525266284359,0.00433666622198563,"P5 - P1",2.84610813891727
"WP_011133132.1...3317",-0.972299257914227,1.22179555892944,-4.24786523931953,0.00133543964916172,0.00428303166758173,-1.43134668172256,"WP_011133132.1",11,-4.04442017079551,0.00145543214962031,0.00441905198520112,"P5 - P1",2.83700803600486
