"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_011132015.1...9937",-0.02866268157959,0.298176383972168,-0.0855436358137779,0.933112452978638,0.952510489635541,-7.10542696686455,"WP_011132015.1",11,-0.0891161149055407,0.9301457153849,0.950845296990738,"C5 - C2",0.0314490101230691
"WP_011131848.1...9938",-0.0114450454711901,1.41823635101318,-0.0761638959370646,0.94043040192567,0.959292902823893,-7.10623702952221,"WP_011131848.1",19,-0.0781593988866625,0.938714297614033,0.958796700009322,"C5 - C2",0.0274665673183449
"WP_036930713.1...9939",-0.0368973414103166,-3.00679225921631,-0.0859884040103968,0.932765602008851,0.952510489635541,-7.10538622412797,"WP_036930713.1",1,-0.0774483551163418,0.939270643618683,0.958796700009322,"C5 - C2",0.0272092510836811
"WP_011132744.1...9940",-0.0175803502400717,-0.0593455632527669,-0.0901847177038204,0.929493833144252,0.950861507469408,-7.10499143487178,"WP_011132744.1",5,-0.0761781863133068,0.940264549996727,0.959123724351963,"C5 - C2",0.0267499374222885
"WP_011132190.1...9941",-0.0286773045857758,-0.924345334370931,-0.0742628034804587,0.941914316763282,0.959494175523027,-7.10638977049609,"WP_011132190.1",4,-0.0728336160468522,0.942882159863504,0.961105365530157,"C5 - C2",0.0255425814078784
"WP_011132586.1...9942",0.0343338648478202,-2.59938844045003,0.0741846549087518,0.941975321194657,0.959494175523027,-7.10639596670603,"WP_011132586.1",2,0.0714227478195844,0.943986573736043,0.961542833333423,"C5 - C2",0.0250341826021592
"WP_011132981.1...9943",0.0184475580851232,-0.931680107116699,0.0685595816034503,0.946367346729715,0.962590786959368,-7.10682484350872,"WP_011132981.1",11,0.0702116002529787,0.944934742862527,0.96182063891082,"C5 - C2",0.0245981828063925
"WP_011132771.1...9944",-0.0103508631388346,0.850915972391765,-0.0634033300730539,0.950394922835864,0.964620363591069,-7.10718830324959,"WP_011132771.1",27,-0.0684214703382816,0.946336335794574,0.962559244408195,"C5 - C2",0.0239544842963621
"WP_011133169.1...9945",0.0232941309610997,3.08547649383545,0.0612544530118669,0.952073847063132,0.965636152576852,-7.10733139578752,"WP_011133169.1",12,0.0644789719970179,0.949423776532285,0.964481803632691,"C5 - C2",0.0225398963932313
"WP_071812980.1...9946",0.0191138585408546,-0.904238573710124,0.0598912287765864,0.953139062072365,0.966028487111066,-7.10741961606482,"WP_071812980.1",17,0.0634821224861096,0.950204561581714,0.964481803632691,"C5 - C2",0.0221828890241464
"WP_011131838.1...9947",0.0109141667683921,-0.390362230936686,0.0637203957529443,0.950147219074004,0.964620363591069,-7.10716677261814,"WP_011131838.1",14,0.0634133800249434,0.950258406247658,0.964481803632691,"C5 - C2",0.02215827981923
"WP_011132712.1...9948",-0.0230639775594055,-1.17792072296142,-0.0637319052197071,0.950138227542118,0.964620363591069,-7.10716598903856,"WP_011132712.1",3,-0.060140981623854,0.952821898207009,0.965793112517938,"C5 - C2",0.0209882702478
"WP_011131705.1...9949",-0.0216112136840834,-1.68805446624756,-0.0695245007357002,0.945613809737127,0.962511840647369,-7.10675367442036,"WP_011131705.1",2,-0.0600325773300222,0.952906828011028,0.965793112517938,"C5 - C2",0.0209495611233046
"WP_011132197.1...9950",0.0217727025349936,-2.46140575408936,0.0589376820407651,0.953884213330524,0.966096102263632,-7.10748014484044,"WP_011132197.1",5,0.0585553012037067,0.954064264490654,0.966278458488401,"C5 - C2",0.020422370816165
"WP_011131856.1...9951",0.0344489415486633,-2.27445837656657,0.0493063435090228,0.961413046055493,0.970637307880363,-7.10803708366812,"WP_011131856.1",12,0.0527155202808636,0.958640714047359,0.970013783631584,"C5 - C2",0.0183441302048418
"WP_011132418.1...9952",-0.0107545852661137,2.15639044443766,-0.0488419675547921,0.961776152682017,0.970637307880363,-7.10806143302366,"WP_011132418.1",23,-0.0521107364973158,0.959114752354824,0.970013783631584,"C5 - C2",0.0181294289783897
"WP_011132372.1...9953",0.0177075068155967,-2.22765572865804,0.0513247173432672,0.959834936429421,0.970637307880363,-7.10792857499308,"WP_011132372.1",4,0.0492908809563927,0.961325203165331,0.970971641974749,"C5 - C2",0.0171296715939399
"WP_011132519.1...9954",-0.00816949208577455,-0.187500317891439,-0.0504187635516888,0.960543254835523,0.970637307880363,-7.10797781766447,"WP_011132519.1",13,-0.0491628506864173,0.961425572460952,0.970971641974749,"C5 - C2",0.0170843304797063
"WP_011132423.1...9955",-0.0113859176635733,-1.75822124481201,-0.0420807629946026,0.967063860012556,0.975282533043824,-7.10838986269727,"WP_011132423.1",8,-0.0419129787236783,0.967110152712657,0.976020451780881,"C5 - C2",0.0145240574673774
"WP_011132357.1...9956",0.0121806462605765,-3.77934055328369,0.0490964662450524,0.961577152988036,0.970637307880363,-7.10804811701819,"WP_011132357.1",2,0.0386502562009338,0.969669052953575,0.977322515181073,"C5 - C2",0.0133764647033067
"WP_011132417.1...9957",0.0223137537638372,-2.01227474212647,0.038536318167135,0.969836512367483,0.977386548911037,-7.10854252648528,"WP_011132417.1",2,0.0385177622305501,0.969772973280096,0.977322515181073,"C5 - C2",0.0133299234571148
"WP_036930451.1...9958",-0.0103635787963801,-1.76154537200928,-0.034972631646817,0.972624627223126,0.97950316065469,-7.10868248828541,"WP_036930451.1",9,-0.0356028276347375,0.972059412712006,0.978933948869799,"C5 - C2",0.0123071899868641
"WP_011131918.1...9959",-0.0123052597045892,0.514287249247233,-0.0309548032143363,0.97576849458567,0.981767440072501,-7.1088240142395,"WP_011131918.1",9,-0.0322774883579396,0.974668076106353,0.980867378357206,"C5 - C2",0.0111432584125305
"WP_011132462.1...9960",-0.0148064295450863,-2.92673447926839,-0.0303370751352356,0.976251892656364,0.981767440072501,-7.10884424367709,"WP_011132462.1",1,-0.0283041784577451,0.977785448267057,0.983309659839187,"C5 - C2",0.00975643034109843
"WP_011132071.1...9961",0.00608158111572321,-0.590681521097819,0.0275456840763671,0.97843639156952,0.983269881153844,-7.10893057268378,"WP_011132071.1",6,0.0252421366690621,0.980188116935267,0.984722983450116,"C5 - C2",0.00869056685167311
"WP_036930537.1...9962",-0.010916074117024,-1.03151620229085,-0.0240019633705459,0.981209909801864,0.984667309061208,-7.10902817516717,"WP_036930537.1",4,-0.0241180685893962,0.981070181663848,0.984722983450116,"C5 - C2",0.00829992389515306
"WP_011132784.1...9963",0.00815423329671228,0.571905199686686,0.0263471287156122,0.979374418732279,0.983518457175434,-7.10896508543079,"WP_011132784.1",3,0.023869308968957,0.981265388704856,0.984722983450116,"C5 - C2",0.00821351936547079
"WP_011132137.1...9964",0.0047521591186499,2.00922552744548,0.0158461436015115,0.987594022575196,0.990375977568366,-7.10920182575112,"WP_011132137.1",17,0.0167627442793072,0.986842534935693,0.989622373062272,"C5 - C2",0.00575213979666265
"WP_011132063.1...9965",-0.00481128692627308,-3.02598546346029,-0.0132150255233934,0.989653788337556,0.991743134829472,-7.10924268223587,"WP_011132063.1",5,-0.0131006687879223,0.989716782879586,0.991806262364905,"C5 - C2",0.00448906523040046
"WP_011133122.1...9966",0.00146579742431685,3.33934968312581,0.00577955092278856,0.995475001454515,0.996875106941792,-7.10931814791562,"WP_011133122.1",80,0.00624774271758511,0.995095791788444,0.996495363928794,"C5 - C2",0.00213511036714781
"WP_011133234.1...9967",0.000905036926270197,0.932320594787597,0.00398201877246208,0.996882338078058,0.997582887858858,-7.10932752375446,"WP_011133234.1",36,0.00433787943277351,0.996594939762396,0.997295287576706,"C5 - C2",0.0014813223012731
"WP_011133232.1...9968",0.00073337554931685,-2.02277749379476,0.00236151012413964,0.998151087631174,0.998151087631174,-7.10933301658934,"WP_011133232.1",3,0.00214155258735077,0.998318963424186,0.998318963424186,"C5 - C2",0.00073067923022201
"WP_011819929.1...9969",1.74405415852865,5.6287738164266,12.7926959179546,8.07058503743018e-09,1.14925130933006e-05,10.5269796098197,"WP_011819929.1",94,13.6870783793187,5.42034370120306e-10,7.71856943051315e-07,"C4 - C3",9.26597317419901
"WP_011133327.1...9970",-1.44414774576823,1.46785945892334,-9.16698554297118,4.31625560940045e-07,0.00021431640919576,6.83961709947574,"WP_011133327.1",68,-10.0916670608625,3.68501271184352e-08,2.62372905083259e-05,"C4 - C3",7.43356100965731
"WP_011131900.1...9971",1.29485702514648,5.18347199757894,8.73285053610795,7.52515481726687e-07,0.00021431640919576,6.30525810169349,"WP_011131900.1",61,9.69767822525197,6.27062011651121e-08,2.97645434863732e-05,"C4 - C3",7.20268950863308
"WP_225866775.1...9972",1.4832763671875,0.912552197774252,9.04509220073857,5.03523132826897e-07,0.00021431640919576,6.69188670239581,"WP_225866775.1",16,9.12728080160774,1.39346197669287e-07,4.96072463702661e-05,"C4 - C3",6.85590487735453
"WP_011132331.1...9973",2.29337946573894,0.404238446553549,8.86714077254731,6.32288275561844e-07,0.00021431640919576,6.47300307202621,"WP_011132331.1",10,8.97176247852781,1.74313946630137e-07,4.96446120002629e-05,"C4 - C3",6.75866786416827
"WP_011132020.1...9974",2.00127092997233,-0.747974332173665,7.88909993287131,2.35248068148271e-06,0.000558322081738562,5.19869744056025,"WP_011132020.1",16,8.25698267272562,5.05660061294047e-07,0.000120009987880454,"C4 - C3",6.29614134702907
"WP_011131735.1...9975",1.59393501281739,1.81768105824789,7.50405790240869,4.06943747312376e-06,0.000643875440192026,4.66215743618372,"WP_011131735.1",29,8.12225959470793,6.22318400477167e-07,0.000120253384972116,"C4 - C3",6.20598735776926
"WP_011132814.1...9976",0.95366032918294,2.06182270050049,7.27409910890246,5.6951126549397e-06,0.000737258220057648,4.33186204135707,"WP_011132814.1",33,8.06936102464432,6.75580814450092e-07,0.000120253384972116,"C4 - C3",6.17032269228156
"WP_011131891.1...9977",0.999525070190429,0.639845593770345,6.58818764457382,1.61661618569758e-05,0.00113969100984994,3.30149151949173,"WP_011131891.1",41,7.32482198817944,2.22855704687435e-06,0.000334825924209695,"C4 - C3",5.65197624431254
"WP_011132155.1...9978",-1.07192675272624,0.00149428049723293,-7.70013051524191,3.07148650668998e-06,0.000624828112218076,4.93792852042561,"WP_011132155.1",12,-7.1607202494397,2.92747327077409e-06,0.000334825924209695,"C4 - C3",5.53350706155306
"WP_011132387.1...9979",1.11366271972656,4.1085423151652,6.52584259860562,1.78296985249285e-05,0.00113969100984994,3.20442125059232,"WP_011132387.1",34,7.15948379256708,2.93353643076542e-06,0.000334825924209695,"C4 - C3",5.5326085140329
"WP_011132594.1...9980",-1.23334121704102,1.07116629282634,-6.50559947547015,1.84079306366213e-05,0.00113969100984994,3.17277934035439,"WP_011132594.1",40,-7.14415425045024,3.00980958756863e-06,0.000334825924209695,"C4 - C3",5.52146097871977
"WP_011132927.1...9981",1.71014149983724,1.98624248504639,6.95379250019874,9.19888975876687e-06,0.000873281267765601,3.85921735993372,"WP_011132927.1",12,7.10783201844651,3.19894571395541e-06,0.000334825924209695,"C4 - C3",5.494993129822
"WP_011133160.1...9982",1.48528989156087,3.45801499684652,7.13163239302764,7.03729281999476e-06,0.000770854228897887,4.12346189167381,"WP_011133160.1",11,7.08252541424437,3.33805216732944e-06,0.000334825924209695,"C4 - C3",5.47650688041703
"WP_011132003.1...9983",1.61272176106771,0.0212039311726888,7.149262454219,6.85442405945068e-06,0.000770854228897887,4.14940889218318,"WP_011132003.1",9,7.0147378224264,3.74279181322392e-06,0.000334825924209695,"C4 - C3",5.42680432914595
"WP_011131840.1...9984",1.58797899881999,3.2602814356486,6.8239840649367,1.12147303812643e-05,0.000957380532087341,3.66343983770387,"WP_011131840.1",13,6.98431943194454,3.94081632750085e-06,0.000334825924209695,"C4 - C3",5.40441380614219
"WP_011132796.1...9985",0.988402684529622,0.845371182759603,6.53429788062442,1.75938804053017e-05,0.00113969100984994,3.21761969379391,"WP_011132796.1",24,6.94665002848176,4.2013546492076e-06,0.000334825924209695,"C4 - C3",5.3766106567879
"WP_011131895.1...9986",1.05434735616049,3.62343667348226,6.28546035249368,2.61404134203008e-05,0.00132942673966101,2.82475796054058,"WP_011131895.1",37,6.92529023317012,4.35704155511687e-06,0.000334825924209695,"C4 - C3",5.36080829797751
"WP_011132501.1...9987",-0.922704696655274,2.2122173945109,-6.2569300303887,2.73692923377259e-05,0.00134392663065247,2.7791273084737,"WP_011132501.1",68,-6.91061712407661,4.46748073032599e-06,0.000334825924209695,"C4 - C3",5.34993731206935
"WP_036930434.1...9988",1.5696881612142,1.39254779815674,7.59732647956551,3.55757980215782e-06,0.000633249204784093,4.79400326241484,"WP_036930434.1",6,6.829957729667,5.12918238299268e-06,0.000365197785669079,"C4 - C3",5.28995185805667
"WP_011133062.1...9989",-1.03587786356608,-0.153112983703613,-6.80497245621521,1.1547123254776e-05,0.000957380532087341,3.63455974486029,"WP_011133062.1",16,-6.80105328051813,5.39060575213578e-06,0.000365534409097207,"C4 - C3",5.2683624296132
"WP_011131649.1...9990",1.16993967692057,0.0152232487996415,6.99400063477264,8.655191674771e-06,0.000873281267765601,3.9193615609197,"WP_011131649.1",12,6.77335183445158,5.65424788618037e-06,0.000365984044996402,"C4 - C3",5.24762515565541
"WP_011132227.1...9991",0.985126495361327,1.55098857879639,5.87948707730644,5.07951453640533e-05,0.00219188748480036,2.16408840200423,"WP_011132227.1",36,6.47152874982208,9.57798453293515e-06,0.000583734737811376,"C4 - C3",5.01872586861585
"WP_002805854.1...9992",1.03282992045084,6.34397195180257,7.30277915655342,5.45931626311184e-06,0.000737258220057648,4.37346455568926,"WP_002805854.1",205,6.45276937186814,9.90102732754256e-06,0.000583734737811376,"C4 - C3",5.00431974080294
"WP_011133124.1...9993",2.21688016255697,-2.3168483098348,6.77450346911088,1.21017202089692e-05,0.000957380532087341,3.58816454374642,"WP_011133124.1",4,6.43331077372061,1.0248151998093e-05,0.000583734737811376,"C4 - C3",4.98935444186568
"WP_011133300.1...9994",1.02111053466797,3.01510461171468,6.3938004936481,2.19783139537508e-05,0.00120373534885158,2.99693322574046,"WP_011133300.1",14,6.29474393743521,1.31180534171154e-05,0.000718465694845092,"C4 - C3",4.88213060496995
"WP_011132459.1...9995",-1.02593485514323,1.58216673533122,-5.75320722013462,6.27475118481444e-05,0.00229108863773737,1.95362000143007,"WP_011132459.1",75,-6.271465511632,1.36771299395933e-05,0.000721341964221514,"C4 - C3",4.8640050270434
"WP_011132438.1...9996",0.942404429117837,5.19382241566976,5.62558307444407,7.7862578038119e-05,0.00251991616196094,1.73854332896513,"WP_011132438.1",59,6.21026482291259,1.52687303664961e-05,0.000771765173897823,"C4 - C3",4.81619707412557
"WP_011131841.1...9997",1.28662109375,1.85906162261963,6.4432011417473,2.0318117374147e-05,0.00120373534885158,3.07486291842919,"WP_011131841.1",9,6.17943563800134,1.61424855031937e-05,0.000771765173897823,"C4 - C3",4.79202959494138
"WP_011133284.1...9998",1.35153261820475,2.75473664601644,5.83659968604454,5.45610141973167e-05,0.00228514365344056,2.09287129832581,"WP_011133284.1",20,6.17545319594666,1.62590977647013e-05,0.000771765173897823,"C4 - C3",4.78890355755395
"WP_011131808.1...9999",1.05592091878255,1.46256402333577,5.68982980328332,6.98264940189451e-05,0.00238591418916393,1.84711032145015,"WP_011131808.1",26,6.11745541083613,1.80604824494225e-05,0.000829617000257342,"C4 - C3",4.74327065256496
"WP_011132117.1...10000",1.1470152537028,6.70309772491455,5.76149846187139,6.18787017863367e-05,0.00229108863773737,1.96751057419808,"WP_011132117.1",121,6.04673216514331,2.05421576411793e-05,0.000905730397275011,"C4 - C3",4.68735394231397
"WP_011132010.1...10001",1.51226170857747,-0.255776659647624,5.68037357856853,7.09525043819698e-05,0.00238591418916393,1.83116838012912,"WP_011132010.1",20,6.03493433099058,2.09895387008956e-05,0.000905730397275011,"C4 - C3",4.67799710605109
"WP_011132830.1...10002",-0.994631449381513,1.05097624460856,-5.46826897781461,0.000101910744473127,0.00297443131666658,1.47019393318808,"WP_011132830.1",38,-6.00811994572085,2.20444927043321e-05,0.000923275223852029,"C4 - C3",4.65669989086098
"WP_011133173.1...10003",1.20767339070638,3.72251402537028,5.98493351100203,4.26509390068144e-05,0.00189796678580324,2.3380357797706,"WP_011133173.1",12,5.97682415545997,2.334590362761e-05,0.000943964195835949,"C4 - C3",4.63178931158583
"WP_011133178.1...10004",1.73733965555827,-0.689577674865722,6.36174811415457,2.31315191165948e-05,0.00121997345266781,2.94617678439958,"WP_011133178.1",5,5.96486144357503,2.38642633778751e-05,0.000943964195835949,"C4 - C3",4.62225196652973
"WP_011132013.1...10005",3.63154252370199,-3.44046910603841,6.07815060840178,3.65929146319816e-05,0.00173694368119806,2.49044012697598,"WP_011132013.1",1,5.92101387682481,2.58689207187492e-05,0.000995603867662131,"C4 - C3",4.58722169017288
"WP_011131644.1...10006",1.05283546447754,-0.380764452616373,5.76128292553954,6.19011265470374e-05,0.00229108863773737,1.9671496068068,"WP_011131644.1",13,5.72863416953038,3.69669286144099e-05,0.00138528700912947,"C4 - C3",4.43218663114788
"WP_011132972.1...10007",0.836677551269533,3.23523057301839,5.28571728880817,0.000139870128820035,0.00362136478981326,1.15439082526127,"WP_011132972.1",88,5.70368029579576,3.87331047009977e-05,0.00141425489985181,"C4 - C3",4.41191769019516
"WP_011131654.1...10008",0.827221552530927,2.37242158253988,5.43105299287472,0.000108665284200258,0.00303410519021898,1.40619311947425,"WP_011131654.1",21,5.66464267711571,4.16738525749932e-05,0.00147651107337745,"C4 - C3",4.38013634896148
"WP_011132021.1...10009",-0.807303746541341,0.471220461527506,-5.0900304822087,0.000197385898899206,0.00454234640594055,0.810756317659955,"WP_011132021.1",49,-5.65404029117457,4.25119059048284e-05,0.00147651107337745,"C4 - C3",4.37148942419318
"WP_011131926.1...10010",1.13717651367187,1.15556252797445,5.38641536623601,0.000117389471752168,0.00315401146745449,1.32917087684286,"WP_011131926.1",18,5.63002786670453,4.44752454231128e-05,0.00147842029980075,"C4 - C3",4.35188164671544
"WP_011133135.1...10011",1.16516621907552,2.95740400950114,5.75391022560202,6.2673352149877e-05,0.00229108863773737,1.95479815813075,"WP_011133135.1",10,5.61915868202812,4.53946593359234e-05,0.00147842029980075,"C4 - C3",4.34299523871497
"WP_011131876.1...10012",-0.7051944732666,1.85392500559489,-5.0298324706982,0.000219676423766698,0.00485297293695156,0.704013659809989,"WP_011131876.1",61,-5.60699543484574,4.64469570216824e-05,0.00147842029980075,"C4 - C3",4.33304273359675
"WP_011132759.1...10013",0.923539479573566,-1.65886631011963,6.6682040846319,1.42675133582899e-05,0.00106931258011604,3.42523449204346,"WP_011132759.1",8,5.60388902072706,4.6719742620108e-05,0.00147842029980075,"C4 - C3",4.33049955842508
"WP_011132606.1...10014",-1.10544077555339,-0.20702444712321,-5.49361815890666,9.75626793934341e-05,0.00295594160545213,1.51367457420406,"WP_011132606.1",14,-5.57978690911573,4.8893530621842e-05,0.00151357364359789,"C4 - C3",4.31074860102168
"WP_011133257.1...10015",0.754587173461913,3.51129322052002,4.98341790684138,0.000238645749899214,0.00505197001268261,0.62138814092499,"WP_011133257.1",54,5.54704195159358,5.20161833121812e-05,0.00157597968162864,"C4 - C3",4.28386151733179
"WP_036930968.1...10016",-0.787055969238279,0.846344566345214,-5.14031160237462,0.000180578008070001,0.00435835734731664,0.899546255176811,"WP_036930968.1",26,-5.52382519058918,5.43549602901069e-05,0.0016125304886065,"C4 - C3",4.26476081720189
"WP_011133217.1...10017",-0.978787740071618,1.7596347173055,-5.07991354529753,0.000200960550262819,0.00454234640594055,0.792850454027358,"WP_011133217.1",26,-5.46212910203061,6.11148635844174e-05,0.00177607277029001,"C4 - C3",4.21385315329824
"WP_011132772.1...10018",1.12935511271159,0.843854331970215,5.08758882521927,0.000198242505249386,0.00454234640594055,0.806436095685772,"WP_011132772.1",24,5.44436142467933,6.32190150297718e-05,0.0018004775480479,"C4 - C3",4.19915227487523
"WP_011133240.1...10019",-0.949605941772461,0.898449643452962,-4.99676663110069,0.000233021551937067,0.00502761651452096,0.645179671900959,"WP_011133240.1",25,-5.35507817806667,7.49876334965631e-05,0.00209377235488443,"C4 - C3",4.12501035190204
"WP_036930320.1...10020",0.96517626444499,1.50343952178955,5.2601361542972,0.000146268960014145,0.00371941069750255,1.10976578993998,"WP_036930320.1",15,5.33126968166986,7.84939009536722e-05,0.00214952528765441,"C4 - C3",4.10516408701359
"WP_011132794.1...10021",-0.773576736450196,-0.165052731831868,-5.02514407588861,0.000221519129846806,0.00485297293695156,0.695680267103644,"WP_011132794.1",23,-5.31334854891111,8.1244764212749e-05,0.00218287819318782,"C4 - C3",4.09020461738637
"WP_011132562.1...10022",0.803464889526367,1.69929256439209,4.94643925578402,0.000254976100375427,0.00518694238478012,0.555361117930951,"WP_011132562.1",25,5.29279227568193,8.45232937596859e-05,0.00220904943499883,"C4 - C3",4.07302358741499
"WP_011132593.1...10023",-0.777226765950519,1.61533756256104,-4.96919622961966,0.000244793490783076,0.00505197001268261,0.596015464221616,"WP_011132593.1",24,-5.28695911334062,8.54783339802916e-05,0.00220904943499883,"C4 - C3",4.06814395106362
"WP_011132587.1...10024",0.972874959309894,-1.6831148147583,5.30606940915991,0.000134988441186497,0.00355969518980687,1.1898294985851,"WP_011132587.1",13,5.27856240300332,8.68727305898417e-05,0.00220904943499883,"C4 - C3",4.06111652749745
"WP_011132017.1...10025",1.05170313517253,-0.688140805562337,5.2049393264548,0.000161139613400811,0.00395843226907384,1.01317142195876,"WP_011132017.1",13,5.24589595342046,9.25251350321972e-05,0.00231150512782191,"C4 - C3",4.03374027241826
"WP_011132043.1...10026",1.2414124806722,6.42555141448975,4.80610146157491,0.000328317927941775,0.00599390678703958,0.303212917124436,"WP_011132043.1",62,5.22415694823413,9.64962773131461e-05,0.00236914998092966,"C4 - C3",4.0154894407862
"WP_011131641.1...10027",-0.793358484903976,1.3521821975708,-4.70992561833584,0.000390992985281539,0.00662826203620134,0.129022775799258,"WP_011131641.1",51,-5.21151925829049,9.88854240233303e-05,0.00237093330584837,"C4 - C3",4.00486771985643
"WP_011133203.1...10028",-0.798612594604491,2.05778865814209,-4.82085163980259,0.000319670742960298,0.00598962023651927,0.329829575150765,"WP_011133203.1",87,-5.20625350649267,9.989887524642e-05,0.00237093330584837,"C4 - C3",4.00043940143391
"WP_011133034.1...10029",2.25297292073568,-1.95245672861735,6.02300672112061,4.00581841451344e-05,0.00184009207169908,2.40043865415595,"WP_011133034.1",1,5.18489436200537,0.000104120997722289,0.00243062788125474,"C4 - C3",3.98246167898761
"WP_011133224.1...10030",-1.07357597351074,3.55201841990153,-4.7443123508686,0.000367267816522073,0.00637791915521259,0.19142911716415,"WP_011133224.1",65,-5.16755274331707,0.00010768436905406,0.00247326679891905,"C4 - C3",3.96784733222879
"WP_011132504.1...10031",-0.673716227213544,1.9124490737915,-4.59242037356466,0.000484781825987594,0.00752435267824967,-0.0852585657676599,"WP_011132504.1",58,-5.11336467331898,0.000119652745578163,0.00270453190005244,"C4 - C3",3.9220773315197
"WP_011132956.1...10032",-1.15031051635742,-0.0619487126668293,-4.67635147755161,0.000415694415545803,0.00696410409102616,0.0679579648555437,"WP_011132956.1",35,-5.08244824875444,0.000127088498102751,0.00282771908278622,"C4 - C3",3.89589375264458
"WP_011131675.1...10033",-0.843725204467774,1.32367496490478,-4.62059459620942,0.000460352631015644,0.0073656420962503,-0.0337381736738589,"WP_011131675.1",63,-5.07084311654377,0.000130001340045302,0.0028330577351668,"C4 - C3",3.886052170991
"WP_011131949.1...10034",0.884744644165041,4.75975157419841,4.60760194737849,0.000471455809881652,0.00745947859190526,-0.0574860455168542,"WP_011131949.1",50,5.06572624850012,0.000131307451208573,0.0028330577351668,"C4 - C3",3.88171062861769
"WP_011132344.1...10035",0.73579533894857,5.54223969777425,4.76942835376881,0.000350886651140904,0.00623743862237149,0.236922162012469,"WP_011132344.1",102,5.05696420068556,0.000133575544217803,0.00283897873083809,"C4 - C3",3.87427304772482
"WP_011132517.1...10036",-0.847705205281577,-0.808393033345541,-5.6713351999736,7.20465661053715e-05,0.00238591418916393,1.815918721903,"WP_011132517.1",9,-5.04648936348775,0.000136340125999513,0.00285512263857803,"C4 - C3",3.86537630898163
"WP_011132762.1...10037",1.21582412719727,-0.0816806157430013,5.76984367721765,6.10169736901906e-05,0.00229108863773737,1.981481417537,"WP_011132762.1",5,5.01457710317516,0.000145132075553717,0.0029951895012825,"C4 - C3",3.83823659378891
"WP_011132766.1...10038",2.06851895650228,-2.20520191192627,5.43156597351448,0.000108569062397958,0.00303410519021898,1.40707663294482,"WP_011132766.1",2,4.99663131534365,0.000150330997332637,0.00305816200288107,"C4 - C3",3.8229514613124
"WP_011132143.1...10039",-0.997641881306966,1.02445329030355,-4.53766851529392,0.000536170971676285,0.00782998053479571,-0.185628689154989,"WP_011132143.1",40,-4.95708553327879,0.000162476148525003,0.00325867655633246,"C4 - C3",3.78921038437284
"WP_011132584.1...10040",-1.28144454956055,1.1838841120402,-4.77941400255477,0.000344586258710517,0.00621127635954148,0.25498839658739,"WP_011132584.1",12,-4.92376795787012,0.000173491602119666,0.0034312783530334,"C4 - C3",3.76072154243713
"WP_011132943.1...10041",-0.900526682535806,4.43016058603923,-4.58503181389909,0.000491407864520519,0.00752435267824967,-0.0987840801068547,"WP_011132943.1",96,-4.91303627827835,0.00017720122174956,0.00345533818069163,"C4 - C3",3.75153328810775
"WP_011131642.1...10042",-0.802167256673179,0.691179211934408,-4.46661484429192,0.000611388117795151,0.00837333372774516,-0.316358839224166,"WP_011131642.1",37,-4.90632899632161,0.000179561113322458,0.00345533818069163,"C4 - C3",3.7457877105309
"WP_011133174.1...10043",0.983554840087894,3.15144786834717,4.64257935630886,0.000442177981950373,0.00715524370792422,0.0064023511595499,"WP_011133174.1",20,4.89609637633924,0.000183223877215916,0.00347881068207286,"C4 - C3",3.73701793095524
"WP_011133066.1...10044",1.28981717427572,6.08276818593343,4.50176786521952,0.000572899143742602,0.0080773106998957,-0.251615578545075,"WP_011133066.1",70,4.8756027693797,0.00019079264079755,0.00357485158546989,"C4 - C3",3.71943838079887
"WP_011132535.1...10045",1.29358863830566,-0.0377370834350584,5.69288100083354,6.94671809351726e-05,0.00238591418916393,1.85225146056016,"WP_011132535.1",4,4.85890767150894,0.000197196026082711,0.00364684598885429,"C4 - C3",3.70510184125961
"WP_011131953.1...10046",1.52436129252116,-0.300539207458496,5.55213586463494,8.82505942635365e-05,0.00273193143981035,1.61369770161813,"WP_011131953.1",3,4.84253547551521,0.000203690482048886,0.00371405064802679,"C4 - C3",3.69102926402989
"WP_011132559.1...10047",1.02609570821126,1.55157820383708,4.76332219375723,0.000354798123884895,0.00623743862237149,0.225868889958319,"WP_011132559.1",13,4.83672885040682,0.000206046349153171,0.00371405064802679,"C4 - C3",3.68603507614875
"WP_011132378.1...10048",1.49829355875651,-1.40286566416423,4.80774276468187,0.000327343825987815,0.00599390678703958,0.306175953962627,"WP_011132378.1",7,4.81941329708004,0.000213239433655132,0.00379566191906135,"C4 - C3",3.67113247959285
"WP_011133233.1...10049",0.946635564168295,-0.452088228861491,4.90529149470403,0.000274522150052416,0.00550590903767099,0.481685101779743,"WP_011133233.1",11,4.81296145205147,0.000215985209364912,0.00379707331031648,"C4 - C3",3.66557598825248
"WP_011131958.1...10050",-0.717809041341147,2.70349496205648,-4.36261827054178,0.000741679944962875,0.00928445616862924,-0.508622690364695,"WP_011131958.1",35,-4.80002762529393,0.000221599618898773,0.00384826655258356,"C4 - C3",3.65443099083125
"WP_011132022.1...10051",1.43621444702148,-0.969989204406738,5.58222405310514,8.38296162481837e-05,0.00265274163416475,1.66493563293051,"WP_011132022.1",3,4.75678564626433,0.000241484124460127,0.00411183492477362,"C4 - C3",3.61711141516502
