"","A1A","A1B","A1C","A2A","A2B","A2C","A3A","A3B","A3C","C1A","C1B","C1C","C2A","C2B_1","C2C_1","C3A_1","C3B","C3C_1","C4A","C4B","C4C","C5A","C5B","C5C"
"ACZ81_RS08615",12.4504201056358,11.6544918410815,10.6175750931772,10.8548881891294,10.3602032246354,10.3715554886016,10.9886915258784,11.2125517584418,10.7837966268043,11.3366979191835,10.2027494960664,10.1478435075316,12.0574617913182,11.7161348376938,10.1036900119349,9.37141064251021,9.57652810384809,9.97729098811253,10.0551363519673,9.27926342967603,10.7698758481105,9.8205504079317,10.9734154579818,9.70211003605904
"ACZ81_RS08620",9.78951296163729,9.7860758246276,8.91376606984454,10.0050890399403,9.97923150573131,9.87756689262713,9.41370010717818,9.90529956543989,10.162282795013,9.75610655432548,9.95473771966153,10.2609539686055,9.89451652698747,10.4554894106553,10.0910097662104,10.5103778946467,10.1211788573412,10.741807295844,10.5175150521935,10.668571380301,9.84612774740378,10.3220798511875,10.5234828890567,10.7192202063914
"ACZ81_RS08625",6.13206060462791,5.65594704260208,6.99472982046635,7.1169625895637,6.42765685317691,6.39667871941966,6.32208025480865,6.7981080504889,6.7362526016671,5.56725943950071,5.33761082757464,6.22898012580642,6.33508917999356,6.85253725746808,6.84104518533243,6.27820937305542,6.86712266913923,6.92485410543701,6.74507722691338,6.99074459446879,7.8219443566682,6.27654341376384,6.0019133059118,6.2983963474994
"ACZ81_RS08630",5.54290117589889,6.65856432837242,6.6129039021266,8.17294185540646,7.78333192260468,7.86038463388112,7.52817444495184,7.60583086320458,7.9523415547749,7.09780756111392,7.12298916681569,7.90654814529394,6.91290880890335,7.44536013821992,7.28985319809682,8.08820884782593,6.7975980859978,8.24564327558915,7.98206592402463,8.0668127892831,6.91612600393393,8.0353161336649,7.7811020439269,7.53761211211993
"ACZ81_RS08635",12.470542984609,12.2967690748553,13.1112160245751,10.2883083207703,11.8432985408155,9.051544459442,11.2004459837224,12.6077233887459,12.6419553023145,11.6679690255993,7.79782864852963,11.3497069154909,12.2541941345189,11.5383276963999,10.8864903369528,9.1460986238114,10.6124421807228,9.64333640147324,10.4490199654368,8.92337499206719,9.37637546825423,8.84243023376374,9.09809684955908,7.74250188422029
"ACZ81_RS08640",8.2498510329334,8.3758631325373,7.25660211839929,8.71406300091821,8.40899958033834,8.75086506248347,7.73926965398449,8.12204263048734,8.664373027724,8.90171995004733,8.63913264148149,8.66004200985379,8.45579980668149,8.82750029859115,8.41443236964465,8.35508000403024,7.59038622650702,8.62020647534304,8.27202539173937,8.41370518545637,7.39146621916884,8.25339329860336,8.59694067658717,8.23007964109765
"ACZ81_RS08645",7.56373216740134,8.80506262681287,7.54484352179561,7.6871765547287,8.11251135580427,8.35153835912674,6.7366973419388,8.16700098952905,8.36786339308506,8.81137678086379,7.98148391006309,8.16107115341084,8.03622425980231,8.37018130949083,7.09994588951596,7.92218075270025,5.23627319917421,7.75724959814519,8.04106552789511,8.3052131257682,5.13568611162467,7.79157519741285,8.2286204447208,8.26627329297394
"ACZ81_RS08650",11.8751841328593,12.6404018711165,11.6505195881527,12.1442487202185,11.8960128065378,11.7522424080243,10.2889663434788,11.9921055023697,11.6457566271895,11.9405312808234,11.250401115886,11.5272799539049,10.5540405801894,11.2486520785779,10.141075403929,10.5084696892972,8.15106115638608,10.9480766352671,11.8976135146282,10.8865364666473,10.0921704862473,11.4454249493406,11.2300983589355,11.5582655851116
"ACZ81_RS08655",10.1483216141892,9.58990507063179,9.06921624707034,10.1936836734374,10.0499125329442,10.2947333488597,8.85040142192249,9.44983786894431,10.1434803873861,10.5486995914306,10.103988406758,9.69907490270797,9.7598979218666,9.88327202658968,8.44133238404003,9.93921265750091,6.96998392529562,9.72146139664727,9.17962897938358,9.20272392762357,7.34206368215888,9.30197212870102,9.32349142066455,9.95418185895492
"ACZ81_RS08660",10.9507670532662,10.6026244151364,10.3384044518216,11.0060440013345,10.7868575604436,11.174963040766,9.94576158343205,10.4923343093879,11.0898356067495,10.9529188610543,11.1195168783151,10.6734121502128,10.4116252588896,10.2674069718012,9.97847512853784,10.6702636655818,9.51773989615332,10.5628505792813,10.2675385347636,10.3611436003606,9.41663692978511,10.3717298635242,10.5234828890567,10.6621809342742
"ACZ81_RS08665",5.30049156714613,4.90670456675355,5.47670301718226,6.75725096267454,5.78569923326665,5.66108009121758,4.83270328694116,5.86810689081375,6.06758135053454,5.95818932149496,5.24180119783528,6.32536287238355,5.90194764826779,4.88536257982628,5.06067237733279,5.47137077056009,4.61406747295138,5.69631058737995,5.58846889962251,6.10490093499098,5.2874630062831,5.50781524980256,5.06212534833243,4.83829514463675
"ACZ81_RS08670",14.4854666372681,14.9576921224142,15.829491509962,10.9888063180619,14.0294762425518,11.1336680955475,13.8749626469596,15.3752851927436,14.5731291486776,14.1044605526576,9.10235122393897,13.5811311454803,14.3652402097842,14.3512832871377,14.1198775750109,11.5802709741527,12.3456713759064,11.2241059579591,11.4042602035759,10.3570749313882,10.9424912055722,11.9804012271007,12.51879601832,11.1440611912298
"ACZ81_RS08675",15.8106955172106,16.0629273424711,16.2765862728156,11.7884935985052,14.1726862545721,11.6234270987916,13.9205090242315,15.2775004971177,13.9711668502916,14.9177231878026,10.427547775005,14.0102863001201,15.4662493045167,14.3284093531875,13.7016596555942,11.9486358712114,13.7690444188749,11.7315139688862,12.0734390357653,10.7535682620397,11.4105169591784,11.7095401912318,11.9406689825419,12.0069319334299
"ACZ81_RS08680",7.41121446525983,7.44240275244632,6.97058700030554,6.98370436751304,7.15710216789125,7.05842316683381,6.7366973419388,7.21578123958391,6.72034956547403,7.20837628604795,7.12298916681569,7.99647915467992,7.49176361713271,7.20994625210729,6.52475599063007,6.89433374354448,7.04041278723604,7.34264791401158,6.7763874088878,6.9187262566213,6.67085455033879,6.25730093387572,6.81452626607556,6.72921023766788
"ACZ81_RS08685",7.79129718880825,7.74297469780126,7.77097514658284,7.05188008996011,6.98214648245422,6.79114181814842,6.77110357403871,7.20796692417368,6.65908636419354,7.45246659469097,6.73584790397878,7.49796243073743,7.21764032761891,6.67825674909834,6.93896361100042,7.01430129148388,7.13193178141175,7.03342370910933,6.34594071557565,5.99622518563246,7.10587196448668,6.4558657047285,6.38089053725071,6.48660438232907
"ACZ81_RS08690",6.75866507722936,7.14362708020857,5.2483788181802,5.88135987715332,6.29236584938555,5.66108009121758,5.93125874256442,6.33400129571667,5.85638670544531,6.59874125271425,5.42710720476613,6.69291056916162,6.02330657538307,5.72880174361732,5.38162153946211,6.08496169571338,5.35484445051723,6.24446227624705,5.72508216973143,5.49161265745241,6.89340534795336,5.29339596561713,5.89442995380581,5.67644708179858
"ACZ81_RS08695",7.38717783231744,7.31365160605156,7.63960050237495,7.59893447012607,7.09775858706542,7.47478842992781,7.95847327974658,7.65833430931783,7.29545446247998,7.37561841663505,8.03784301683,7.85938533707118,7.17585482265527,7.42231880495726,7.45756596226858,7.45122488614397,8.31237598311802,7.29115315072577,7.10681619870367,7.42398819038316,8.41392505573595,7.65225514512912,7.10929145090078,7.4503265929814
"ACZ81_RS08700",15.097891293564,14.7367114221377,15.4496664784494,11.6055231856426,12.5350197514425,10.7886852179161,13.8431085638737,14.7471628563516,12.392385011537,13.9047874239118,9.13499470988098,12.9995584282728,13.1752373801448,13.9297015416325,14.1328227764686,10.9426872101885,14.2474756600232,10.8895202329469,11.3822616912928,10.2875178072654,13.7546634115717,11.7007370487387,12.0611803023592,10.7117440175699
"ACZ81_RS08705",12.4124734237325,12.3976026107403,11.7234493062252,11.777242688855,11.7450385023899,11.9436833923342,10.6504899821197,10.9702047727372,10.9998537575744,12.3408968787378,12.2297392296593,13.023357417028,10.888252523127,10.7253315150533,9.93419924422769,10.9313372956649,8.64946356211949,11.1291194296678,10.8267290747219,10.0644724367856,8.50639552978443,10.456799361506,10.5921618901846,10.7989984657748
"ACZ81_RS08710",9.54167285111162,9.39340465898863,8.86888391612149,8.71406300091821,8.47254326017365,8.55755554536172,8.02628388295051,8.35003462153737,7.8987846591111,8.63164091816884,8.03784301683,9.05812049920219,8.10946030995407,8.30561908348998,8.07114454527545,7.79005865283363,7.96487313556168,8.00618373870948,7.82677167884906,7.68892839117951,7.79773757105169,7.71662251587018,7.69508575915822,7.51197806605277
"ACZ81_RS08715",7.42898185974838,8.13616273244203,9.46779719331318,8.89153882534126,8.34677073606054,6.97142950211228,9.28326155002092,7.98950699020767,7.23810636846285,9.49103428336413,6.38925868017844,6.86247067677984,6.92978523131219,9.69094545143981,7.92627551054842,7.2090592412629,8.88718635781086,6.50895864736938,5.90777134447567,5.74988374606023,7.29090252347094,6.4558657047285,6.99029940303081,6.8571884223038
"ACZ81_RS08720",11.9856786652963,12.0875993784226,10.8710200690137,12.6578762222406,12.4679343229058,12.8040361745159,11.461356202446,12.0790939748531,12.4267898193581,11.8569206752129,11.8577587845794,11.7780293122005,10.6590644434675,12.3532223185587,11.5501126064073,11.9240333049384,10.2819872615428,12.4623226911173,12.2297932125016,12.4653432510179,11.1855325345028,12.1561861376617,12.2102252038743,12.3716796526367
"ACZ81_RS08725",8.76722576099974,8.36663245631016,8.55752198161238,8.61639886000137,8.24125422382904,8.17073985289832,8.2972144413404,7.98266337670211,7.8504583838552,8.64478213647919,8.0787110270632,8.39945375520494,8.4712075229769,8.7017608543107,9.40907438869615,8.61843376348531,10.3265794793955,9.09264224169124,8.99974629002736,9.07311392339043,10.2385980854531,8.9173084323392,8.14307350408456,8.81227602642821
"ACZ81_RS08745",13.4866097304076,12.6212947033605,12.301007269397,12.053898367572,11.523957348927,11.7484428802994,12.2603827103104,12.2559948041935,11.809878204084,12.3757860805587,11.2798887977267,11.6943510280578,12.2470818405375,11.7543426714969,10.9083373006417,10.1667758693002,10.1806892349938,10.6359164242964,10.9608536282204,10.3893074422054,11.6077131937907,10.847407651746,11.4219013442002,10.2941339303366
"ACZ81_RS08750",11.218921510222,10.8566009007258,11.2491807184517,10.3503614869118,10.1222513292534,10.4613915486651,10.345009037075,9.94922532643822,10.1077891477127,10.5115314673801,10.6606169013194,10.1897192261759,9.64235640358964,9.68370847992767,9.71757053764062,9.48704633917646,10.207642349353,9.45960079756855,9.59917749424972,9.89895781788274,9.84317669753793,9.45220996601653,9.45255950965176,9.58012844012518
"ACZ81_RS08755",11.1218372745625,10.847233524064,11.6131099064115,11.2978606343676,11.4160176512959,11.1124279694991,11.4997461534365,11.5075477026261,10.8835884599277,11.4401623256394,10.9297902478292,11.3875668616463,10.7498722735029,11.1679729843271,11.8860708776927,11.4773725410746,12.1424286414943,11.4917271636633,11.3740046165541,11.2461169277897,12.5548448414543,11.2237072120155,11.3782585430015,10.9965097358087
"ACZ81_RS08760",12.7718454857746,12.7701298951272,12.5578335941531,13.2096110259329,13.128741857474,13.0034819569954,12.6257506415872,12.5241433997647,12.5732329083145,13.2098296938128,13.1277958459863,13.4893208149289,13.0195286883773,12.9034828001224,12.8546290436744,13.2051063094272,12.9321597128837,12.8690012023674,12.6277552308549,12.6119720516143,12.3595834906488,12.6807987521687,12.8688375035368,12.9491293269346
"ACZ81_RS08765",12.9304664020427,12.6967106623409,13.143869744283,13.5673085140934,13.397371763738,13.4406962809322,12.7819730193196,12.618883995813,13.3056320960217,13.0762075404529,13.7309473156942,13.7991760491365,13.1724428337946,12.8034024862814,13.1447207426201,13.4101331186234,13.1563470429419,13.5267266584136,13.3052343437639,13.5189352026497,12.5909149499821,13.202647362814,13.2485195440877,13.449195166663
"ACZ81_RS08770",11.0182336677602,11.2245028723292,13.4833396429869,10.3704665706048,10.3283669633212,10.4802781914732,11.3720977124893,10.5283914524071,10.6501885368101,11.9204161450372,12.2514844938752,11.1157653458371,10.0358795693958,10.5899521530255,11.3168305243811,11.0834982447764,11.1933616908255,10.4482529084759,10.0115786606641,10.1779969724434,10.5737634831827,10.6244387273667,10.5190241039992,10.492592127921
"ACZ81_RS08775",10.6913948496002,11.0012403496205,12.8888590635003,10.6425923311274,10.4026068507103,10.8100214401792,11.1443716918049,10.7357949744587,10.7032636416401,11.3805496614812,12.1433407275275,11.4458833530294,10.1985583690546,10.4702851267394,11.1738427817392,11.1897210920971,10.6772362370944,10.2199307766006,9.81538224126006,9.80450874230558,10.1999046955281,10.8513904277942,10.7632824704017,10.7686957817984
"ACZ81_RS08780",8.20248406356929,8.13978024420051,9.16779154692635,9.60786233496004,9.54562158228039,9.13041644729552,9.12667079718418,9.32201535239166,9.18503555969008,8.19564636896956,9.11549741237134,9.59263687767737,8.10699593219707,9.07807853260803,9.48211721935833,9.82731885299096,10.3168867741127,9.50542759577665,9.58163209218942,9.4289138148133,10.0390016683342,9.30429879774888,9.18848366238867,8.89713716988625
"ACZ81_RS08785",10.1827089896438,9.80555427995633,10.8497337312507,10.249029621275,9.72749896180443,10.453855998399,12.0520882595941,11.7531807922907,9.42131953306809,9.76515845666045,8.91955975107748,10.5988634827427,9.90021760823431,12.0081252319626,12.2619411800927,11.7716777850007,14.0760342372039,11.828966580512,12.1189986665192,11.5734190232988,14.2454405028274,11.7287200756718,11.5727887200594,10.8398662367575
"ACZ81_RS08790",8.26639747073538,8.40320570345136,7.8390927289183,7.94150249811421,8.5953712210487,8.78942178821667,8.24125622579144,8.74982800562347,8.07267081160718,8.50043559257602,8.39140470125167,7.77717677250059,7.41407354396408,8.31814167626135,8.33058243329235,8.06760771167789,9.01695352709845,8.32449098246353,8.04747433821131,8.08004699527925,8.66190502312017,8.05203628015844,7.6170315319375,7.84866731955137
"ACZ81_RS08795",8.57344120050244,8.84548350021831,8.72519304741262,7.74997993100018,8.948091816719,8.38363459989518,8.32439935059982,9.12490989819008,8.91018372051573,8.93419089717767,8.35859980121078,8.72283774318719,9.21946411113143,8.68009963994001,8.30151229121413,8.98157779222272,8.70457958996703,8.90590501705439,9.15907250779428,8.62252005755826,8.87342829670734,8.54470748711688,8.75093225849947,8.53984925540308
"ACZ81_RS08800",9.33296483615794,9.22661539763478,8.92006527822574,8.80552959256831,9.27424282470161,8.82971749649752,9.13984307107387,9.01970093742831,9.08423444495629,9.36571050860279,9.37252975953109,8.96471632718424,8.95626745230138,8.96719526015736,9.12380783260293,9.33454429863131,9.77879220551937,9.49599967000597,9.30521098609739,9.4289138148133,9.87819698881617,9.06458164214496,9.50039401355068,9.44687049595826
"ACZ81_RS08805",8.55470620205308,8.82091676650449,8.77469812095717,7.94150249811421,8.81349078599093,8.13790294981148,8.22486080859882,8.49008478250417,8.55587956014865,9.16602952484995,8.39140470125167,8.18676390665678,8.56394511126051,9.41463677745144,8.13021456025048,8.51321440388781,8.36807259647692,8.75596890768015,8.14631810729448,8.71021540881763,7.55934060621081,8.55255966198756,8.62709483989707,8.78403068527229
"ACZ81_RS08810",4.82787486105319,4.43283883574742,6.37535528392019,3.74201259869736,6.1428115726867,5.95446540388512,5.58462940625965,6.02018606793742,6.40388282015195,6.08061565273663,2.80496592937054,4.78815972086455,6.97925407793483,6.20887884494025,5.73269320552015,5.33634641093351,5.41046236365442,5.18189735257189,5.6584551451255,4.88815124898146,5.60605353688025,5.60364454166004,4.73772530426965,5.10172061557231
"ACZ81_RS08815",10.2981997753687,10.1193425598639,10.2003333609404,10.3299722421956,9.8684747735155,10.0742547765612,9.9888580700865,9.88527136884368,9.80547898220575,10.0308733916696,10.3294281646103,10.5126572493801,9.39326765293345,9.33680142143318,10.197370513665,9.83444538878308,10.5826017958441,10.0422068774914,10.1667147032167,10.3826514671913,10.6534142312556,10.0651490484348,9.8674791599292,10.1073334490171
"ACZ81_RS08825",7.19281854940766,7.6393981875753,7.95413007444604,6.43783067318762,7.52293722410454,7.64348523349494,7.67430209720065,7.21578123958391,7.46685803215092,7.3597432803786,7.44853176705212,7.20252564639708,6.83141196678617,7.04612180608794,7.47069754577259,7.10488740047651,7.01440556470805,7.04384195309322,7.06944332715714,7.53395979018042,7.40756354123244,7.24976650135189,7.41653146746692,7.03599315068859
"ACZ81_RS08830",7.43485587103268,7.48856977852479,7.77097514658284,7.77031994756769,8.12245248776879,8.40954049181107,8.14868163277601,8.73498006175367,7.99247910616054,7.4673554118274,8.25545229442068,7.67189865559762,9.7153183089407,8.9830058456058,8.21840710752171,10.1208840901109,9.99313859545279,8.749634674501,7.36498278907133,7.52430265023799,8.81437035298662,8.19437914002842,8.9522408018037,8.0637604543422
"ACZ81_RS08835",6.66153135763362,6.87439765091692,6.76123335487015,7.17922171118731,7.5378826039567,7.59588816208006,7.23221539801698,7.59090006501148,7.90054374922194,7.60833573898633,6.80265024097492,6.89409948003229,8.25233562243842,7.80277416398767,7.33365119855459,7.70365451793347,6.78738454290841,7.66593846882799,7.67769779137716,7.16264473319192,5.91126216277533,7.68121879155544,7.46933685938908,7.65934886429697
"ACZ81_RS08840",18.7495230509962,18.0591796293036,17.6368156777485,15.8602571362575,15.0708838284961,13.2392333491781,12.0561462054224,10.9879567717253,11.3463754744638,15.811248789809,11.8762171844306,15.6486364306891,15.7906682685426,14.2223240656442,15.0707621301384,10.8538007548035,11.7432548927619,10.7505547700286,16.5871407912013,14.8189079957154,16.4549260503039,12.7695551476299,15.5564961499365,14.9532722933479
"ACZ81_RS08845",17.2506606813241,14.9146183532906,14.6992437895159,12.0836336553569,11.8755982920357,10.7443155423171,10.2520429298641,8.62066628550665,9.83427187419239,12.8227596545511,9.47807543697307,12.5642207269147,16.2980143655536,11.6164141050082,11.5439230627523,8.45889597521323,9.52388092195566,8.36650042600845,13.6487157519989,10.6195965288064,11.2189268174785,9.53774761909908,13.3637753207148,12.0156863833462
"ACZ81_RS08850",10.1518864881607,8.40621199691114,9.66818016004289,7.77031994756769,7.83867052302367,8.22177047026438,8.94098465511128,7.55749654372875,7.91279758609789,8.67712053704119,9.50828974638332,8.17397479112435,10.6164101157616,7.7343067421095,9.11130246702397,9.95797852605981,8.6268133721804,10.3709393185237,9.78886951038747,10.2263809511371,9.36407457289277,9.3612781947118,9.38555480177035,9.56153182019391
"ACZ81_RS08855",6.20316035357461,5.61413620785181,6.17755476847993,6.43783067318762,6.3616197534155,6.41150003534608,6.56418426064797,6.27504872869008,5.58096733770698,6.2289128750003,6.38925868017844,6.27798940228329,6.37687557089523,5.83883856420388,6.75758483945817,7.37494807279486,6.23030558366814,7.38419433041126,7.01804865080178,7.3818174259594,6.55961267557848,7.00793669644131,7.04108403019241,6.33808307813394
"ACZ81_RS08860",7.02367605547439,6.67868032745084,7.10970053531293,6.75725096267454,6.96008690228642,7.07242269830797,7.88731195588558,6.84428098352867,6.7597804744199,7.0785221922313,7.06981872220596,6.01398290101659,6.62561638299281,6.80869180226185,7.97313140213434,8.01836089676983,8.13509486694117,8.41934395224043,7.94134611220921,7.98474816369087,8.27185529234936,7.90638602311678,7.61033182072981,7.6671098855061
"ACZ81_RS08865",5.89437126896817,6.54255761456737,7.8390927289183,5.21281070352326,5.19165216343431,5.68597191960148,6.17499476164506,5.38015451808765,6.49568203257684,7.67396299713365,7.27161767257399,7.65357862770928,8.56932413123751,7.24977763051499,8.59895823361134,6.1523512045378,6.15244660676119,5.18189735257189,4.70999849933835,4.43244383175092,5.13568611162467,4.7217706552053,5.67737124916371,5.43784454895042
"ACZ81_RS08870",7.50911181734251,8.25766526186912,7.79861006868678,7.66561805489546,7.78333192260468,7.98134105619111,7.65606264906839,7.96887783048316,7.68881577059364,7.11683721749226,7.93771865006297,8.03942326139948,6.96840757482467,7.42231880495726,8.13845886677799,7.20276528389787,7.49970126582087,7.53932465719024,8.11004166191863,8.0601498183732,8.18123716995217,7.71662251587018,7.72019072506601,7.5291180826196
"ACZ81_RS08875",10.4607956068209,11.3051966480754,10.8807395928129,10.969164499372,11.0331941140432,11.1256001640869,10.450076748387,10.9771024507948,11.2135858194903,10.9004845428213,11.1628954798411,10.4424470456597,11.6199615988752,11.2933158825502,10.436659960195,10.8657747746932,9.31310987931996,10.7241516005104,10.3014265212681,10.5368858438083,9.57444114288869,10.3871758482816,10.7504067523792,10.7605667873665
"ACZ81_RS08880",7.22030314768056,7.42470072506127,7.19547464872399,7.59893447012607,7.75164364840732,7.58942125373732,7.4385028290019,6.86433388878849,7.34285167108869,7.0785221922313,6.83491743372151,7.04255100271129,7.58686713665582,7.6326284444084,7.64296422567954,6.92527997012221,7.36229513493708,7.43251531886041,7.23608320308904,7.54355253491237,7.89221493923376,6.86347027516517,6.60059726023535,6.97466283823087
"ACZ81_RS08885",11.146169257766,11.4711476134307,10.6078546305421,11.8144094501575,11.5088878436315,11.6087324977128,11.1675995716069,11.4578699198899,11.5884390444909,11.6574748199051,11.7428148132627,12.5156579875909,12.0704768304331,11.3813094669295,11.2045778914932,11.9021564209193,11.0480755228963,11.7096590269683,11.8415953621306,11.8626815367018,11.41648504123,11.802164263542,11.8828494956868,12.156573203062
"ACZ81_RS08890",8.06168011254548,8.12890034834333,8.18098840977031,7.79037660800049,8.14213132733253,7.78034453852882,7.81245084215316,7.90274106204094,7.91801748246546,8.41863312622534,7.73100835049278,7.32344419793654,7.88618831092107,7.89764764729655,8.27184372303471,7.79424568163148,8.9704920200169,8.00085740387997,8.28292774909842,8.31083612324396,8.64844085838907,7.96053213337479,7.77512557967199,7.63581148830659
"ACZ81_RS08895",4.70858169626317,4.94211594811039,4.13085694464047,4.94044953213138,3.55132717175621,4.72156952432629,4.68652300877503,4.9258658513425,4.88190402290254,4.93156225445983,5.02684620989331,4.78815972086455,3.90202415587071,3.97164711685101,5.54312157539897,4.14026371754571,4.99962622755958,4.8755079844832,5.01748436462078,4.75396683886632,4.06119122806705,4.45530642864596,4.56850142686145,4.3421393358499
"ACZ81_RS08900",9.690038575236,9.47008341174804,9.25508436508791,8.68223769977917,8.79186020677283,8.86891772250943,9.15289612889973,8.72545113794536,8.64142641603982,8.92344828072814,8.74444538050503,8.87277413555312,8.92304485813855,9.0141163248636,9.26598012986764,8.76845774221256,9.02779861475357,8.92007562240089,8.26103993263862,8.3386266881089,8.90207435169373,8.82308700010901,8.98882146088434,8.73322958993679
"ACZ81_RS08905",8.07301338485607,8.15057860519003,8.09448275456985,8.20316661320004,7.8506844299269,8.06291439255716,7.76218568609792,7.87836495935824,7.9075587027013,7.4673554118274,8.19478869167044,7.79399826070047,8.15550003232603,7.98665575660363,8.85544234203143,8.03967313376322,8.0093509627435,8.50081462621831,8.08533981333009,8.36589154548027,8.09450331854331,7.93671812635721,8.09112124406307,8.21956941700963
"ACZ81_RS08910",7.00006792679223,6.92573193955106,6.33793810892173,6.67303871327208,7.04635950437859,6.73348783873136,7.10336610068746,6.85934692261837,7.24088976812181,6.45612328266823,7.50963833837414,7.09788076069376,7.03748633656937,6.88667206765727,7.75449638999299,7.13164749476298,7.31341121681283,7.5612158628867,7.17876365360525,7.31614697487076,7.62961810864314,7.14958647386739,7.46191091010338,7.73513790600278
"ACZ81_RS08915",6.29706354982958,6.61746223518766,5.47670301718226,6.0921228197267,6.44369827282246,6.98136018179176,6.85900407742024,6.71768017892504,6.39386630011676,6.29762003137471,6.1526263027477,5.82804839464971,5.91342343078618,6.60828702550068,6.82063183863726,6.99255873162723,6.99680168522101,6.84364515272425,6.85179125659605,7.11191109799979,7.37518661992235,6.4558657047285,7.15609984821692,7.28857959290332
"ACZ81_RS08920",6.63105576765594,6.26439195960965,6.58129642394153,6.38574564182774,5.73392027276847,7.03954207080884,6.83752968701649,6.94185121670702,6.54172239995549,5.87022323454334,6.62940221512015,7.20252564639708,6.35195139108224,7.2948934097858,7.41743605739179,7.32947261858275,7.42936601380191,7.06445418564732,7.37522026706396,7.00472412230861,7.85750822462854,7.15992487062323,6.75485829415599,6.98714052177015
"ACZ81_RS08925",6.59991577312234,6.42822903738043,5.8438907757805,7.26782458010734,6.49076631994164,6.40410867135804,6.39765779320208,6.70660650006941,6.7597804744199,5.50964968565678,6.1526263027477,6.32536287238355,6.55471440738059,6.99230823428234,6.91990794611161,7.17730994133683,7.04041278723604,6.73197242806482,6.92342281246966,6.43054482068525,7.29090252347094,6.73084656455496,6.83771402361986,6.2983963474994
"ACZ81_RS08930",6.18922315274308,5.59274797059229,6.54897317027997,6.62899602487803,6.85638849405123,6.7097594944193,6.85900407742024,6.29744368067935,6.55524961608633,7.01906029127483,7.48955656497466,7.2275372747099,7.64920892453997,7.60732249949558,8.41443236964465,6.66587914998653,7.46815644107972,6.80738046181111,6.97825688145293,6.53086426208941,7.47020908578891,7.07505468278932,6.8940922235094,6.74400849256132
"ACZ81_RS08935",5.87700153761033,5.61413620785181,6.99472982046635,5.95517683657407,5.78569923326665,6.59781966736555,6.46942283953916,6.50389807451953,6.44810487067172,6.80089853870477,7.04247598448292,7.34645314056631,7.42599801203944,6.87821431914164,7.34795886866109,6.97048143223371,6.58984742090876,6.74481967260097,5.69216756542039,6.27704256047968,6.89340534795336,6.23779388712759,6.21297800019577,6.62109788150093
"ACZ81_RS08940",8.00363656624887,8.74460086798886,10.2106460132193,7.94150249811421,7.5378826039567,7.63094581460036,8.56153802201115,8.31051276025506,8.50478064716508,8.41863312622534,8.74444538050503,8.3087753358092,7.55465323347934,7.72021366290014,7.82772672660896,8.16132210211266,8.28369921259957,8.00618373870948,7.72646217270116,7.82882220017855,7.85750822462854,8.39115047262907,8.26317435034622,7.86224921054713
"ACZ81_RS08945",9.30601837722687,9.83818699179352,11.563684476342,8.23277044423846,8.55558007429713,8.61911039411,10.2580950814165,9.30658052187513,9.6831704770817,9.97475534125615,10.4969920831179,9.20358978156759,8.06951533327142,8.97512221977788,9.13620569834942,9.29671088648647,9.37386839892428,9.06994490773646,8.48526225028153,9.07311392339043,8.80832931817973,9.27849665105525,8.7570050185945,8.97728084410168
"ACZ81_RS08950",7.54756269847666,7.94676056154043,8.84921268182146,7.77031994756769,7.90929506262441,8.03702506040763,7.66824792721461,7.68950162498593,7.7603241698716,8.59148295081631,8.41286707067771,8.52559749763294,7.80942651921083,8.13561643138573,8.13845886677799,7.43521704348704,6.96093203761261,6.91353085461951,6.86640697184226,7.21164676772137,7.99158258416536,7.23028171099627,7.26258136638235,6.91059145762479
"ACZ81_RS08955",9.34858367508598,8.72065417058719,7.77097514658284,8.69292437412924,8.11251135580427,8.92386548213581,8.86369549010904,7.48180683978872,7.63275219018335,8.76399001463867,7.58727425860951,8.33198534157657,7.13766305870588,7.16897866960054,7.13339289820671,7.57811824426152,7.64217469294339,7.6110361340783,7.65268174274259,8.03318544156391,7.77311685181292,7.30668382757619,7.54858785269742,7.194959708323
"ACZ81_RS08960",9.24723723433021,8.07701214481244,6.6129039021266,6.3316810174184,7.21409001558727,8.43318608910505,8.50156283587122,6.95593024137168,6.71634602076326,8.21340043005767,6.55375999267105,6.79703710687508,5.70426086707102,5.47854995421309,5.43759528032989,6.54133632087008,4.56287761387669,6.05000762694548,6.38721227882455,5.53159446011595,4.86948521372031,5.33155699692719,5.77802551917212,5.54518959137116
"ACZ81_RS08965",9.0720255641798,8.59719789819116,8.90108450017144,8.4373090658361,8.09746985895423,8.35344628755617,8.32824138851085,7.65546716244306,7.20142263740322,8.65780466206642,8.38055247894193,8.16107115341084,7.71868405932167,8.021540147345,8.0450681439594,7.49306131001675,8.2544402501322,7.44041326899132,7.32328780219518,7.53395979018042,8.45317773363139,7.51418107522137,7.7448653616601,7.43221532221019
"ACZ81_RS08970",6.88444533507887,6.35494994435506,6.51590059537917,5.3306580055347,6.42765685317691,6.95135937649837,6.48335193875445,6.64411870053474,6.9144625760851,7.3597432803786,7.14885357796973,6.92504511974202,6.59767670559786,6.44569729750462,6.90059548581337,6.87067739486992,6.44112906038374,7.04384195309322,6.9373292271574,6.72949879588248,6.8703185741239,6.52171390760188,6.26546917646773,6.96207561437167
