gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,na_pvalue,na_padj,significant,direction,status
TX50_RS07635...5151,64.21115580427984,0.027139817882243938,0.3789108146522767,0.0716258729831977,0.9428996492899481,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07640...5152,25.67572252778416,0.6950003433578416,0.4795699044230593,1.4492159264955402,0.14727729116067592,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07645...5153,352.2242426977083,-0.15511970770869904,0.3702292689024638,-0.41898283236370765,0.6752286790525257,0.8727416449713581,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07650...5154,85.39252370578993,-0.9746229430292442,0.36419384707124647,-2.6761104034758194,0.007448210524837878,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07655...5155,23.59126229474324,-0.3599126775889547,0.4966081557156629,-0.7247417776904688,0.4686104600715611,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07665...5156,286.97127726575934,0.3551035972647245,0.38640615659421773,0.9189905264310645,0.35810052740455817,0.730696341251887,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07670...5157,137.87235768709175,-0.08701742370195271,0.44100777731132246,-0.19731494132023922,0.843581087705281,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07675...5158,349.7818961479153,0.623528505330376,0.45115207224481496,1.382080552634638,0.1669469690107,0.5288262370974774,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07680...5159,22.139110919291134,0.7372771525425438,0.47741340678234595,1.5443159787062084,0.12251180348514555,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07690...5160,22.131496866576587,-0.2756683981845131,0.648854108190108,-0.42485420791039347,0.6709429580953226,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07695...5161,540.8183523273983,-1.0454279456015334,0.48308978595972396,-2.1640448131699737,0.03046091028853916,0.26708126140991134,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07700...5162,198.21638508972362,-0.05043800532122125,0.31357628580001923,-0.16084763933133542,0.8722134029443995,0.9543255544716964,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07705...5163,724.2241652188487,-0.3134453740465749,0.2986744060554749,-1.0494550845054882,0.2939687171063485,0.6594126274556557,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07710...5164,480.78879645368613,-0.15152270956318012,0.3880444415081636,-0.3904777220214155,0.6961833257338397,0.8882140442633901,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07715...5165,198.99127085988883,-0.13773778827892777,0.23749992632173203,-0.579948762141255,0.5619491710672038,0.8229104030264204,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07720...5166,123.58898980089636,-0.2211661396675356,0.44745160539931383,-0.4942794639660818,0.6211088262947211,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07725...5167,2052.0702863737233,-0.4808251995866473,0.3819416439640777,-1.2588970257243532,0.20806752827917271,0.5664470280522471,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07730...5168,186.92767752826495,-0.49036008279582066,0.44857826164796966,-1.0931427684309858,0.2743311205217597,0.6428572408927195,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07735...5169,68459.37641350813,0.7594272996798581,0.5766506141563575,1.3169626131256336,0.1878511568522678,0.5490263144268948,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07740...5170,22278.728528438744,0.9558684537974648,0.46391646579766,2.0604322637135555,0.039357235169861164,0.29237330429976005,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07745...5171,15076.05651133579,-0.31076623653809343,0.4363558471767042,-0.7121853380648003,0.476350014964695,0.7947474911810465,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07750...5172,2914.9128277112154,-0.10029233954201915,0.5091344634690116,-0.19698595702729016,0.8438385271434964,0.9360799855761863,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07755...5173,2470.0833331157355,-0.2534961442985662,0.3154844294691069,-0.8035139633519989,0.42167772934341113,0.767705633489001,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07760...5174,1079.468662973462,0.008560594778726286,0.3390232832710897,0.025250757694659766,0.9798549510593685,0.9890888101026629,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07765...5175,629.6692603711916,-0.5616821291435926,0.3811708015657586,-1.4735707111781295,0.14059721209176002,0.480596193421739,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07770...5176,87.71963182516274,-0.056127956221237015,0.28407917409832967,-0.19757856731098908,0.8433748050314693,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07775...5177,48.651285546333284,-0.7019662349784453,0.5560275527427575,-1.2624666376977283,0.20678092385481514,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07780...5178,231.1272562186416,0.2048110190867476,0.298999263036512,0.6849883742413684,0.49335125718984885,0.7997064879747039,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07785...5179,126.40206995235957,1.335479688970005,0.6227219913728065,2.1445841121266747,0.03198611372228864,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07790...5180,36.23761860818733,0.5469123688960641,0.6816508354628765,0.8023350672264372,0.4223591627503648,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07795...5181,426.8096065442406,-0.22292384041127092,0.5185635386679777,-0.42988722458946943,0.6672776790810699,0.8715557220610874,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07800...5182,8132.530554830501,-0.10087473111522383,0.575234484141517,-0.17536280229404155,0.8607945671030737,0.9500814154531407,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07805...5183,27508.926210092526,-0.11700703699317282,0.5765316168665843,-0.20294990520918738,0.8391741871386222,0.9337410244709948,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07810...5184,9916.798183052202,0.4288736737034707,1.0090589730961381,0.42502339817418155,0.6708196179366404,0.8720966190500242,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07815...5185,28569.293922587796,0.6238358483437016,0.7886381641492813,0.7910292409151223,0.42892692826358214,0.7728245797423781,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07820...5186,37039.01764061808,0.5554304320577549,0.6356631791313987,0.8737810373360342,0.38223750914612437,0.733681803895188,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07825...5187,19662.550195543026,0.5042720024939108,0.48580263003974516,1.0380182636159352,0.2992615523499385,0.6652954591795793,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07830...5188,46745.94476757743,0.8633294861039454,0.6095099748401234,1.4164320876461454,0.15664903471023342,0.5094579882564267,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07835...5189,36317.30370966068,0.7119776385788513,0.3898201703798401,1.826425856530465,0.06778614004585085,0.37031081364713603,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07840...5190,162.4466080246772,-0.1534426394913258,0.42027742289926967,-0.3650984590911568,0.7150379111031826,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
