gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,na_pvalue,na_padj,significant,direction,status
TX50_RS01765...2188,199.51017064617236,-0.8379048913659572,0.30210733689920405,-1.1184928338191826,0.2633565654483948,0.7180339299137117,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01770...2189,5682.994610950009,3.9207831183384476,0.42693956911712144,8.012335622608996,1.125502146510909e-15,4.852746464258664e-14,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01775...2190,110.43507211329906,2.1417382247409105,0.23447357961876075,7.001804755189362,2.526860634618285e-12,7.8079993609705e-11,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01780...2191,350.11742641985643,1.9908042121264955,0.3787703162297843,3.9359056088811517,8.288354763165289e-5,7.645079468113655e-4,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01785...2192,1105.6935043105639,0.9049813228071975,0.11361646815237393,3.564459707232465,3.646064529859251e-4,0.0027704113271963325,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01790...2193,812.8775786799462,-2.966525307653544,0.36185817128929626,-6.816276384930991,9.343047063905324e-12,2.6245468570424957e-10,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS01795...2194,677.8235151799431,2.4473547290738535,0.22208125521776564,8.76865869280296,1.8080720891765586e-18,1.0158077737373756e-16,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01800...2195,176.0689772893217,0.6310436081127321,0.16248843581798614,0.8064795962435293,0.41996636814821536,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01805...2196,153.35388181751475,0.7387396843125585,0.19197667421651676,1.2435869372510389,0.21365162625776746,0.6141242094293037,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01810...2197,336.4003102298343,2.0836446586271355,0.19257798781088037,8.223393943560884,1.9782370482329647e-16,8.94549143274126e-15,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01815...2198,177.76185838327842,-0.3350741243110549,0.18084549749111958,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01820...2199,261.47664328354637,-0.3013129996716415,0.19634751029312073,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01825...2200,77.68457619459662,0.17951849839017822,0.25728756872466024,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01830...2201,397.4258822365335,0.5503039284802334,0.23136068506673357,0.21742643295564112,0.8278760333644211,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01835...2202,156.02936703635586,-1.2143117094273306,0.23501881907020414,-3.039380898318417,0.0023706491752370855,0.014270076528862197,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01840...2203,571.8726351814748,3.0556749494925457,0.2562940299649515,9.971652284846577,2.0282615461394518e-23,2.0891093925236354e-21,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01845...2204,23151.244513175094,4.583676130078709,0.3175596360538462,12.859556651545825,7.601138147249322e-38,3.523127531250061e-35,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01850...2205,38.63218220044034,0.8874913605374982,0.3107022326834655,1.2471470101480195,0.2123435984533058,0.6113121607646412,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01855...2206,16.30057247855923,-0.09524453663975659,0.4071787940946189,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01860...2207,40.78569568994296,-0.06854080072657097,0.25812570479637403,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01865...2208,56.54561151296523,0.00364050296120293,0.2058905331114865,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01870...2209,159.25655075819537,-0.35197162373365176,0.25108272863598197,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01875...2210,63.6355317687459,-0.356805376775328,0.27631200772147757,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01880...2211,47.996030398086134,-0.4465106937023805,0.26043367524646366,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01885...2212,85.71919838087084,0.03973887350464981,0.1873547160054862,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01890...2213,147.60715759292404,0.10764185090617923,0.1874822209146619,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01895...2214,224.47005435454233,-1.1695721941605912,0.28680209925476113,-2.3346139930650307,0.01956359488872256,0.08494357124986329,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01900...2215,54.07610460899619,-0.4857366798823103,0.2583883635956209,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01905...2216,93.2436927350418,0.02677900499553315,0.18172722701420013,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01910...2217,131.77785931133872,1.1501620392214278,0.21735389435737973,2.991260134278579,0.0027782870956162896,0.016456690975311824,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01915...2218,46.041949485638376,0.42366900341229913,0.22055274530109736,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01920...2219,1.7698538070342136,-0.8672156254297105,1.068747653157347,-0.3435943221441133,0.7311513953034185,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01925...2220,224.15982060801954,1.8961133605374518,0.23619863147551126,5.9107597356346195,3.405334316927508e-9,6.788698735036128e-8,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01930...2221,26.72778906151276,1.8225253076349546,0.3850538620955383,3.434650156311934,5.93319259471547e-4,0.0042471579423175605,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01935...2222,831.6302228899517,0.009110993376847938,0.15685188585268853,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01940...2223,448.7895171537128,1.3720672285957405,0.17914652267411094,4.86789927919581,1.1279078629360658e-6,1.432288478002374e-5,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01945...2224,370.8519468415353,1.135250050803763,0.16227386993661103,3.9146786297258487,9.052469879902372e-5,8.227097626146568e-4,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01950...2225,612.2173803861949,-1.4451837268752725,0.20964564193524843,-4.508482590671758,6.529292563349283e-6,7.472412600277513e-5,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS01955...2226,1629.2465373582752,0.019937366066602645,0.32700734700940726,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01960...2227,772.3284223016049,4.462395238477315,0.35969778206754544,11.015901226027692,3.2031483032300666e-28,7.423296192735679e-26,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01965...2228,72.41835216126763,1.7871884204778754,0.4725534760256548,2.7239000150916133,0.006451603472284444,0.03322575788226489,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01970...2229,30445.287953486328,3.489122118115476,0.32219974220239045,9.277233115344496,1.739366173480309e-20,1.194364772456479e-18,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01975...2230,4150.196521724544,2.4660958704347293,0.42640634791154874,4.61085037796521,4.01025106009206e-6,4.766029144494025e-5,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01980...2231,598.0080823997528,2.035340660179523,0.3141405580686792,4.887432140627503,1.0215969060796017e-6,1.331866342819659e-5,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01985...2232,4597.166166501103,1.7953423024570812,0.3875922832852462,3.3420229409051,8.317018648823173e-4,0.005732250027850618,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01990...2233,15.986945927656786,2.852346305997385,0.6760860668815742,3.4793592431914897,5.026143252483281e-4,0.003727387836041602,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01995...2234,47.39521334075846,0.9537307292937526,0.6827611613921676,0.6645526356077196,0.5063366723140232,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02000...2235,393.66654005033325,-0.511634309848699,0.21932931394212152,-0.053044937950105085,0.957696102784554,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02005...2236,379.82088825312087,-0.607318109589131,0.14422262259435029,-0.7441142565475373,0.45680735508046943,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02010...2237,631.7570895383664,-0.700214703375059,0.25473552581957126,-0.7859708720678038,0.43188455196892583,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02015...2238,74.87212746739759,-0.37625080279895556,0.20697765207583557,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02020...2239,230.66267749876323,0.2934918513259036,0.19256879553904685,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02025...2240,96.66279439721333,1.321178164471862,0.25220950962821787,3.255936565129369,0.0011301899902627132,0.007591928412851704,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02030...2241,57.288852839567596,-0.9113927126036082,0.2731120290058496,-1.5063148778217927,0.1319863606361626,0.41687003853397864,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02035...2242,190.83138786248477,0.3834669354282152,0.4154255450616971,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02040...2243,24.531456231139263,1.5967255482872103,0.42449886508951734,2.5835771034533517,0.009778160825354909,0.047457356466513084,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02045...2244,3161.64018189598,1.47675480872537,0.6146053867181603,1.589238932546617,0.1120064598679128,0.3665018730746743,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02050...2245,220.0656234619395,0.6325027527116113,0.1902331029240203,0.6965283679598776,0.4860979980870612,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02055...2246,235.91947299220212,1.1296012881270965,0.31278649128512204,2.0128787708839395,0.044127384419120064,0.17008767300010103,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02060...2247,14.022146588783697,0.33232337241059784,0.3904763246084864,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02070...2248,24.540667933294664,-0.84179832974861,0.29507204296259915,-1.1583555199498636,0.2467189829848452,0.6827119320207508,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02085...2249,518.7319497589793,0.021819010679747137,0.2110415473230696,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02090...2250,294.33774417292005,-0.144284011828154,0.17207188400172121,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02095...2251,65.62136532980905,-0.1448422765322788,0.2303167454116606,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02100...2252,40.30184782671746,-0.07212910454263113,0.30284393711759333,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02105...2253,477.0392814191785,1.7510849212460944,0.22664979986427874,5.519903048647131,3.3918675113061885e-8,6.046656121116994e-7,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS02110...2254,62.25249727296087,0.7530431612230749,0.19477737956721206,1.2991403918942086,0.1938957534751898,0.5675175083094119,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02115...2255,59.407677801988044,-0.20455221558781247,0.3038498999434251,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02120...2256,70.80839738678523,-0.6801368560107355,0.18623741088823162,-0.9672431288192826,0.33342250647505994,0.8561846634414975,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02125...2257,3140.05757821502,-0.15760132534934174,0.17776623449537002,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02130...2258,669.248245980211,-0.39115180259985705,0.22722411656084676,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02135...2259,191.695500678569,-0.9789013946360149,0.15276656083720178,-3.1348574715010056,0.0017193762701038276,0.010879602746663811,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02140...2260,133.93489689095344,0.041260787354757786,0.19830817878253085,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02145...2261,158.35964200103564,-2.186484744666459,0.4216918795559289,-3.9993294308689213,6.352220941851437e-5,6.039496218560289e-4,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS02150...2262,1171.2851274065958,-1.2849389086960588,0.2521763225557392,-3.112659034523599,0.0018541008844084135,0.011692187209840811,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02155...2263,26.456663086759786,0.4411267384840916,0.2974474277209669,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02160...2264,229.32974725012053,-0.6285174761054789,0.1563185117870063,-0.8221513539010146,0.41099076109426447,0.9999696470718719,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02165...2265,2098.8521319574365,-0.9682373285261723,0.19254355248636623,-2.431851508293572,0.015021864417141002,0.06826111918965543,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02170...2266,22.09931291778772,0.39546306680397847,0.30785745727839486,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02175...2267,54.96104704261209,1.3778945843840211,0.26596354873356715,3.300807906061837,9.64068644326832e-4,0.006523296593364768,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02180...2268,3339.5818427621716,0.023824492504352517,0.1437636582787596,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02185...2269,96.27881240947745,-0.36513505372636124,0.3288797194092235,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02190...2270,16221.04160251567,0.7443320311910749,0.20172156756618262,1.2112340496804452,0.22580571644434644,0.6381765217802108,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02195...2271,154.14021752235118,-0.18484924619859466,0.219300678889179,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02200...2272,934.9102592718999,-0.9816235000002538,0.2575187821727576,-1.87024610763014,0.06144964958684916,0.22470936949510523,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02205...2273,14692.30133338108,-0.2627932332024645,0.27250242686330917,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02210...2274,144.061135769595,-0.19893235765451486,0.22153290363644224,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02215...2275,268.13226306530413,-0.18499182792788257,0.15091249823348243,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS02220...2276,80.88467752723218,0.35969035555894596,0.219598842025443,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02225...2277,55.03036546670122,0.3340550563974764,0.2203371937642917,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS02230...2278,199.36867674151208,-1.4314781558277765,0.3477104116245972,-2.678890607490464,0.007386652160014625,0.03741763143351671,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
