sample_id,cluster_id,Freq,file_name,condition,bottle,replicate,patient_id,Day,Sybr,is_sybr,batch,dilution,flow_rate,is_time_point,day_bin,cells,lumped_cells,count,total,abundance,new_cluster_id,not_beads
A0C-d19-sybr,PROhigh,20,b15-20-22_specimen_1+sybr_Tube_017_054.fcs,A,0,C,A0C,19,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",84299.26238145417,cells,175,737618.5458377241,11.428571428571425,rest,TRUE
A0C-d19-sybr,beads,65,b15-20-22_specimen_1+sybr_Tube_017_054.fcs,A,0,C,A0C,19,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",273972.6027397261,beads,65,273972.6027397261,100,beads,FALSE
A0C-d19-sybr,ALT,131,b15-20-22_specimen_1+sybr_Tube_017_054.fcs,A,0,C,A0C,19,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",552160.1685985249,cells,175,737618.5458377241,74.85714285714285,ALT,TRUE
A0C-d20-sybr,small,12,b15-20-22_specimen_1+sybr_Tube_027_064.fcs,A,0,C,A0C,20,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",50579.557428872504,cells,131,552160.1685985249,9.16030534351145,small,TRUE
A0C-d20-sybr,PROlow,3,b15-20-22_specimen_1+sybr_Tube_027_064.fcs,A,0,C,A0C,20,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",12644.889357218126,cells,131,552160.1685985249,2.2900763358778624,rest,TRUE
A0C-d20-sybr,beads,61,b15-20-22_specimen_1+sybr_Tube_027_064.fcs,A,0,C,A0C,20,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",257112.75026343524,beads,61,257112.75026343524,100,beads,FALSE
A0C-d20-sybr,ALT,100,b15-20-22_specimen_1+sybr_Tube_027_064.fcs,A,0,C,A0C,20,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",421496.31190727087,cells,131,552160.1685985249,76.33587786259541,ALT,TRUE
A0C-d20-sybr,rest,4,b15-20-22_specimen_1+sybr_Tube_027_064.fcs,A,0,C,A0C,20,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",16859.852476290835,cells,131,552160.1685985249,3.0534351145038165,rest,TRUE
A0C-d20-sybr,PROhigh,12,b15-20-22_specimen_1+sybr_Tube_027_064.fcs,A,0,C,A0C,20,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(10,20]",50579.557428872504,cells,131,552160.1685985249,9.16030534351145,rest,TRUE
A0C-d21-sybr,beads,72,b15-20-22_specimen_1+sybr_Tube_037_073.fcs,A,0,C,A0C,21,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(20,30]",303477.344573235,beads,72,303477.344573235,100,beads,FALSE
A0C-d21-sybr,small,8,b15-20-22_specimen_1+sybr_Tube_037_073.fcs,A,0,C,A0C,21,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(20,30]",33719.70495258167,cells,96,404636.45943098003,8.333333333333334,small,TRUE
A0C-d21-sybr,ALT,70,b15-20-22_specimen_1+sybr_Tube_037_073.fcs,A,0,C,A0C,21,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(20,30]",295047.41833508963,cells,96,404636.45943098003,72.91666666666667,ALT,TRUE
A0C-d21-sybr,PROlow,2,b15-20-22_specimen_1+sybr_Tube_037_073.fcs,A,0,C,A0C,21,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(20,30]",8429.926238145417,cells,96,404636.45943098003,2.0833333333333335,rest,TRUE
A0C-d21-sybr,PROhigh,12,b15-20-22_specimen_1+sybr_Tube_037_073.fcs,A,0,C,A0C,21,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(20,30]",50579.557428872504,cells,96,404636.45943098003,12.5,rest,TRUE
A0C-d21-sybr,rest,4,b15-20-22_specimen_1+sybr_Tube_037_073.fcs,A,0,C,A0C,21,-sybr,TRUE,15_2_specimen1,100,0.023724999999999996,NA,"(20,30]",16859.852476290835,cells,96,404636.45943098003,4.166666666666667,rest,TRUE
A0C-d24-sybr,ALT,62,b15-20-22_specimen_2+sybr_Tube_007_118.fcs,A,0,C,A0C,24,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",224434.3891402714,cells,73,264253.39366515825,84.93150684931507,ALT,TRUE
A0C-d24-sybr,PROlow,3,b15-20-22_specimen_2+sybr_Tube_007_118.fcs,A,0,C,A0C,24,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",10859.728506787325,cells,73,264253.39366515825,4.109589041095891,rest,TRUE
A0C-d24-sybr,rest,0,b15-20-22_specimen_2+sybr_Tube_007_118.fcs,A,0,C,A0C,24,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",0,cells,73,264253.39366515825,0,rest,TRUE
A0C-d24-sybr,PROhigh,5,b15-20-22_specimen_2+sybr_Tube_007_118.fcs,A,0,C,A0C,24,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",18099.547511312212,cells,73,264253.39366515825,6.849315068493151,rest,TRUE
A0C-d24-sybr,beads,71,b15-20-22_specimen_2+sybr_Tube_007_118.fcs,A,0,C,A0C,24,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",257013.57466063337,beads,71,257013.57466063337,100,beads,FALSE
A0C-d24-sybr,small,3,b15-20-22_specimen_2+sybr_Tube_007_118.fcs,A,0,C,A0C,24,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",10859.728506787325,cells,73,264253.39366515825,4.109589041095891,small,TRUE
A0C-d28-sybr,ALT,53,b15-20-22_specimen_2+sybr_Tube_017_127.fcs,A,0,C,A0C,28,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",191855.20361990941,cells,67,242533.93665158362,79.10447761194028,ALT,TRUE
A0C-d28-sybr,rest,2,b15-20-22_specimen_2+sybr_Tube_017_127.fcs,A,0,C,A0C,28,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",7239.819004524884,cells,67,242533.93665158362,2.9850746268656714,rest,TRUE
A0C-d28-sybr,PROhigh,8,b15-20-22_specimen_2+sybr_Tube_017_127.fcs,A,0,C,A0C,28,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",28959.276018099536,cells,67,242533.93665158362,11.940298507462686,rest,TRUE
A0C-d28-sybr,small,4,b15-20-22_specimen_2+sybr_Tube_017_127.fcs,A,0,C,A0C,28,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",14479.638009049768,cells,67,242533.93665158362,5.970149253731343,small,TRUE
A0C-d28-sybr,PROlow,0,b15-20-22_specimen_2+sybr_Tube_017_127.fcs,A,0,C,A0C,28,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",0,cells,67,242533.93665158362,0,rest,TRUE
A0C-d28-sybr,beads,53,b15-20-22_specimen_2+sybr_Tube_017_127.fcs,A,0,C,A0C,28,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(20,30]",191855.20361990941,beads,53,191855.20361990941,99.99999999999999,beads,FALSE
A0C-d3-sybr,ALT,2345,b25-01-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,3,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",7426761.678543121,cells,3041,9631037.212984916,77.1127918447879,ALT,TRUE
A0C-d3-sybr,rest,296,b25-01-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,3,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",937450.5146476604,cells,3041,9631037.212984916,9.73364024991779,rest,TRUE
A0C-d3-sybr,small,242,b25-01-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,3,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",766429.1369754521,cells,3041,9631037.212984916,7.957908582703058,small,TRUE
A0C-d3-sybr,PROlow,16,b25-01-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,3,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",50673.00079176543,cells,3041,9631037.212984916,0.5261427162117726,rest,TRUE
A0C-d3-sybr,beads,55,b25-01-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,3,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",174188.44022169366,beads,55,174188.44022169366,100,beads,FALSE
A0C-d3-sybr,PROhigh,142,b25-01-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,3,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",449722.8820269182,cells,3041,9631037.212984916,4.669516606379481,rest,TRUE
A0C-d31-sybr,small,1,b15-20-22_specimen_2+sybr_Tube_027_136.fcs,A,0,C,A0C,31,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(30,40]",3619.909502262442,cells,56,202714.93212669675,1.7857142857142856,small,TRUE
A0C-d31-sybr,PROlow,1,b15-20-22_specimen_2+sybr_Tube_027_136.fcs,A,0,C,A0C,31,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(30,40]",3619.909502262442,cells,56,202714.93212669675,1.7857142857142856,rest,TRUE
A0C-d31-sybr,beads,64,b15-20-22_specimen_2+sybr_Tube_027_136.fcs,A,0,C,A0C,31,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(30,40]",231674.20814479628,beads,64,231674.20814479628,99.99999999999999,beads,FALSE
A0C-d31-sybr,ALT,49,b15-20-22_specimen_2+sybr_Tube_027_136.fcs,A,0,C,A0C,31,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(30,40]",177375.56561085966,cells,56,202714.93212669675,87.5,ALT,TRUE
A0C-d31-sybr,rest,0,b15-20-22_specimen_2+sybr_Tube_027_136.fcs,A,0,C,A0C,31,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(30,40]",0,cells,56,202714.93212669675,0,rest,TRUE
A0C-d31-sybr,PROhigh,5,b15-20-22_specimen_2+sybr_Tube_027_136.fcs,A,0,C,A0C,31,-sybr,TRUE,15_2_specimen2,100,0.02762500000000001,NA,"(30,40]",18099.547511312212,cells,56,202714.93212669675,8.92857142857143,rest,TRUE
A0C-d33-sybr,small,24,b22-20-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,33,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",11707.317073170794,cells,247,120487.80487804943,9.7165991902834,small,TRUE
A0C-d33-sybr,PROlow,6,b22-20-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,33,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",2926.8292682926985,cells,247,120487.80487804943,2.42914979757085,rest,TRUE
A0C-d33-sybr,beads,65,b22-20-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,33,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",31707.317073170903,beads,65,31707.317073170903,100,beads,FALSE
A0C-d33-sybr,ALT,185,b22-20-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,33,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",90243.90243902488,cells,247,120487.80487804943,74.89878542510121,ALT,TRUE
A0C-d33-sybr,PROhigh,30,b22-20-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,33,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",14634.146341463493,cells,247,120487.80487804943,12.145748987854251,rest,TRUE
A0C-d33-sybr,rest,2,b22-20-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,33,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",975.6097560975662,cells,247,120487.80487804943,0.8097165991902835,rest,TRUE
A0C-d35-sybr,small,17,b22-20-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,35,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",8292.682926829313,cells,335,163414.63414634235,5.074626865671641,small,TRUE
A0C-d35-sybr,beads,73,b22-20-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,35,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",35609.75609756117,beads,73,35609.75609756117,100,beads,FALSE
A0C-d35-sybr,ALT,270,b22-20-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,35,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",131707.31707317143,cells,335,163414.63414634235,80.59701492537313,ALT,TRUE
A0C-d35-sybr,rest,7,b22-20-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,35,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",3414.634146341482,cells,335,163414.63414634235,2.08955223880597,rest,TRUE
A0C-d35-sybr,PROhigh,41,b22-20-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,35,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",20000.00000000011,cells,335,163414.63414634235,12.238805970149254,rest,TRUE
A0C-d35-sybr,PROlow,0,b22-20-22_specimen_1+sybr_Tube_017_051.fcs,A,0,C,A0C,35,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",0,cells,335,163414.63414634235,0,rest,TRUE
A0C-d39-sybr,beads,71,b22-20-22_specimen_1+sybr_Tube_027_060.fcs,A,0,C,A0C,39,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",34634.1463414636,beads,71,34634.1463414636,100,beads,FALSE
A0C-d39-sybr,rest,3,b22-20-22_specimen_1+sybr_Tube_027_060.fcs,A,0,C,A0C,39,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",1463.4146341463493,cells,241,117560.97560975673,1.2448132780082988,rest,TRUE
A0C-d39-sybr,small,16,b22-20-22_specimen_1+sybr_Tube_027_060.fcs,A,0,C,A0C,39,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",7804.87804878053,cells,241,117560.97560975673,6.639004149377594,small,TRUE
A0C-d39-sybr,PROhigh,34,b22-20-22_specimen_1+sybr_Tube_027_060.fcs,A,0,C,A0C,39,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",16585.365853658626,cells,241,117560.97560975673,14.107883817427386,rest,TRUE
A0C-d39-sybr,ALT,182,b22-20-22_specimen_1+sybr_Tube_027_060.fcs,A,0,C,A0C,39,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",88780.48780487853,cells,241,117560.97560975673,75.51867219917014,ALT,TRUE
A0C-d39-sybr,PROlow,6,b22-20-22_specimen_1+sybr_Tube_027_060.fcs,A,0,C,A0C,39,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(30,40]",2926.8292682926985,cells,241,117560.97560975673,2.4896265560165975,rest,TRUE
A0C-d42-sybr,beads,52,b22-20-22_specimen_1+sybr_Tube_037_069.fcs,A,0,C,A0C,42,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(40,50]",25365.853658536722,beads,52,25365.853658536722,100.00000000000001,beads,FALSE
A0C-d42-sybr,PROlow,0,b22-20-22_specimen_1+sybr_Tube_037_069.fcs,A,0,C,A0C,42,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(40,50]",0,cells,188,91707.31707317123,0,rest,TRUE
A0C-d42-sybr,small,12,b22-20-22_specimen_1+sybr_Tube_037_069.fcs,A,0,C,A0C,42,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(40,50]",5853.658536585397,cells,188,91707.31707317123,6.382978723404254,small,TRUE
A0C-d42-sybr,rest,0,b22-20-22_specimen_1+sybr_Tube_037_069.fcs,A,0,C,A0C,42,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(40,50]",0,cells,188,91707.31707317123,0,rest,TRUE
A0C-d42-sybr,ALT,151,b22-20-22_specimen_1+sybr_Tube_037_069.fcs,A,0,C,A0C,42,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(40,50]",73658.53658536625,cells,188,91707.31707317123,80.31914893617021,ALT,TRUE
A0C-d42-sybr,PROhigh,25,b22-20-22_specimen_1+sybr_Tube_037_069.fcs,A,0,C,A0C,42,-sybr,TRUE,22_2_specimen1,10,0.02049999999999989,NA,"(40,50]",12195.121951219578,cells,188,91707.31707317123,13.297872340425533,rest,TRUE
A0C-d45-sybr,ALT,128,b22-20-22_specimen_2+sybr_Tube_007_113.fcs,A,0,C,A0C,45,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",87372.01365187815,cells,170,116040.95563140066,75.29411764705883,ALT,TRUE
A0C-d45-sybr,PROlow,2,b22-20-22_specimen_2+sybr_Tube_007_113.fcs,A,0,C,A0C,45,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",1365.187713310596,cells,170,116040.95563140066,1.1764705882352942,rest,TRUE
A0C-d45-sybr,rest,0,b22-20-22_specimen_2+sybr_Tube_007_113.fcs,A,0,C,A0C,45,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",0,cells,170,116040.95563140066,0,rest,TRUE
A0C-d45-sybr,PROhigh,26,b22-20-22_specimen_2+sybr_Tube_007_113.fcs,A,0,C,A0C,45,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",17747.440273037748,cells,170,116040.95563140066,15.294117647058824,rest,TRUE
A0C-d45-sybr,beads,70,b22-20-22_specimen_2+sybr_Tube_007_113.fcs,A,0,C,A0C,45,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",47781.56996587086,beads,70,47781.56996587086,100,beads,FALSE
A0C-d45-sybr,small,14,b22-20-22_specimen_2+sybr_Tube_007_113.fcs,A,0,C,A0C,45,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",9556.313993174172,cells,170,116040.95563140066,8.235294117647058,small,TRUE
A0C-d47-sybr,ALT,165,b22-20-22_specimen_2+sybr_Tube_017_122.fcs,A,0,C,A0C,47,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",112627.98634812418,cells,210,143344.7098976126,78.57142857142857,ALT,TRUE
A0C-d47-sybr,rest,3,b22-20-22_specimen_2+sybr_Tube_017_122.fcs,A,0,C,A0C,47,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",2047.781569965894,cells,210,143344.7098976126,1.4285714285714284,rest,TRUE
A0C-d47-sybr,PROhigh,30,b22-20-22_specimen_2+sybr_Tube_017_122.fcs,A,0,C,A0C,47,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",20477.815699658942,cells,210,143344.7098976126,14.285714285714286,rest,TRUE
A0C-d47-sybr,PROlow,0,b22-20-22_specimen_2+sybr_Tube_017_122.fcs,A,0,C,A0C,47,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",0,cells,210,143344.7098976126,0,rest,TRUE
A0C-d47-sybr,small,12,b22-20-22_specimen_2+sybr_Tube_017_122.fcs,A,0,C,A0C,47,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",8191.126279863576,cells,210,143344.7098976126,5.7142857142857135,small,TRUE
A0C-d47-sybr,beads,78,b22-20-22_specimen_2+sybr_Tube_017_122.fcs,A,0,C,A0C,47,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(40,50]",53242.32081911324,beads,78,53242.32081911324,100,beads,FALSE
A0C-d5-sybr,PROlow,21,b25-01-22_specimen_1+sybr_Tube_027_061.fcs,A,0,C,A0C,5,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",66508.31353919212,cells,4856,15379255.740300806,0.4324546952224053,rest,TRUE
A0C-d5-sybr,small,361,b25-01-22_specimen_1+sybr_Tube_027_061.fcs,A,0,C,A0C,5,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",1143309.5803642075,cells,4856,15379255.740300806,7.434102141680396,small,TRUE
A0C-d5-sybr,ALT,3551,b25-01-22_specimen_1+sybr_Tube_027_061.fcs,A,0,C,A0C,5,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",11246239.113222439,cells,4856,15379255.740300806,73.12602965403624,ALT,TRUE
A0C-d5-sybr,beads,64,b25-01-22_specimen_1+sybr_Tube_027_061.fcs,A,0,C,A0C,5,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",202692.00316706172,beads,64,202692.00316706172,100,beads,FALSE
A0C-d5-sybr,PROhigh,247,b25-01-22_specimen_1+sybr_Tube_027_061.fcs,A,0,C,A0C,5,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",782264.4497228788,cells,4856,15379255.740300806,5.086490939044482,rest,TRUE
A0C-d5-sybr,rest,676,b25-01-22_specimen_1+sybr_Tube_027_061.fcs,A,0,C,A0C,5,-sybr,TRUE,25_1_specimen1,100,0.03157500000000013,NA,"(0,5]",2140934.2834520894,cells,4856,15379255.740300806,13.920922570016476,rest,TRUE
A0C-d52-sybr,small,16,b22-20-22_specimen_2+sybr_Tube_027_132.fcs,A,0,C,A0C,52,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",10921.501706484769,cells,180,122866.89419795365,8.88888888888889,small,TRUE
A0C-d52-sybr,PROlow,5,b22-20-22_specimen_2+sybr_Tube_027_132.fcs,A,0,C,A0C,52,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",3412.96928327649,cells,180,122866.89419795365,2.7777777777777777,rest,TRUE
A0C-d52-sybr,rest,1,b22-20-22_specimen_2+sybr_Tube_027_132.fcs,A,0,C,A0C,52,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",682.593856655298,cells,180,122866.89419795365,0.5555555555555556,rest,TRUE
A0C-d52-sybr,beads,60,b22-20-22_specimen_2+sybr_Tube_027_132.fcs,A,0,C,A0C,52,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",40955.631399317885,beads,60,40955.631399317885,100,beads,FALSE
A0C-d52-sybr,ALT,126,b22-20-22_specimen_2+sybr_Tube_027_132.fcs,A,0,C,A0C,52,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",86006.82593856755,cells,180,122866.89419795365,70,ALT,TRUE
A0C-d52-sybr,PROhigh,32,b22-20-22_specimen_2+sybr_Tube_027_132.fcs,A,0,C,A0C,52,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",21843.003412969538,cells,180,122866.89419795365,17.77777777777778,rest,TRUE
A0C-d54-sybr,beads,56,b22-20-22_specimen_2+sybr_Tube_037_141.fcs,A,0,C,A0C,54,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",38225.25597269669,beads,56,38225.25597269669,100,beads,FALSE
A0C-d54-sybr,small,11,b22-20-22_specimen_2+sybr_Tube_037_141.fcs,A,0,C,A0C,54,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",7508.5324232082785,cells,184,125597.26962457484,5.978260869565218,small,TRUE
A0C-d54-sybr,ALT,141,b22-20-22_specimen_2+sybr_Tube_037_141.fcs,A,0,C,A0C,54,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",96245.73378839702,cells,184,125597.26962457484,76.63043478260869,ALT,TRUE
A0C-d54-sybr,PROlow,1,b22-20-22_specimen_2+sybr_Tube_037_141.fcs,A,0,C,A0C,54,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",682.593856655298,cells,184,125597.26962457484,0.5434782608695652,rest,TRUE
A0C-d54-sybr,PROhigh,27,b22-20-22_specimen_2+sybr_Tube_037_141.fcs,A,0,C,A0C,54,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",18430.034129693046,cells,184,125597.26962457484,14.67391304347826,rest,TRUE
A0C-d54-sybr,rest,4,b22-20-22_specimen_2+sybr_Tube_037_141.fcs,A,0,C,A0C,54,-sybr,TRUE,22_2_specimen2,10,0.01464999999999983,NA,"(50,60]",2730.375426621192,cells,184,125597.26962457484,2.1739130434782608,rest,TRUE
A0C-d56-sybr,beads,48,b01-03-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,56,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",1755.02742230346,beads,48,1755.02742230346,100,beads,FALSE
A0C-d56-sybr,PROlow,39,b01-03-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,56,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",1425.9597806215613,cells,1608,58793.41864716592,2.4253731343283578,rest,TRUE
A0C-d56-sybr,ALT,1129,b01-03-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,56,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",41279.707495429306,cells,1608,58793.41864716592,70.21144278606965,ALT,TRUE
A0C-d56-sybr,rest,18,b01-03-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,56,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",658.1352833637976,cells,1608,58793.41864716592,1.119402985074627,rest,TRUE
A0C-d56-sybr,PROhigh,258,b01-03-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,56,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",9433.272394881098,cells,1608,58793.41864716592,16.044776119402982,rest,TRUE
A0C-d56-sybr,small,164,b01-03-22_specimen_1+sybr_Tube_007_042.fcs,A,0,C,A0C,56,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",5996.343692870156,cells,1608,58793.41864716592,10.199004975124378,small,TRUE
A0C-d60-sybr,ALT,1395,b01-03-22_specimen_1+sybr_Tube_020_054.fcs,A,0,C,A0C,60,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",51005.48446069431,cells,2016,73711.15173674532,69.19642857142857,ALT,TRUE
A0C-d60-sybr,PROhigh,306,b01-03-22_specimen_1+sybr_Tube_020_054.fcs,A,0,C,A0C,60,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",11188.29981718456,cells,2016,73711.15173674532,15.17857142857143,rest,TRUE
A0C-d60-sybr,rest,50,b01-03-22_specimen_1+sybr_Tube_020_054.fcs,A,0,C,A0C,60,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",1828.1535648994377,cells,2016,73711.15173674532,2.4801587301587307,rest,TRUE
A0C-d60-sybr,PROlow,56,b01-03-22_specimen_1+sybr_Tube_020_054.fcs,A,0,C,A0C,60,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",2047.5319926873701,cells,2016,73711.15173674532,2.777777777777778,rest,TRUE
A0C-d60-sybr,small,209,b01-03-22_specimen_1+sybr_Tube_020_054.fcs,A,0,C,A0C,60,-sybr,TRUE,3_1_specimen1,1,0.027350000000000207,NA,"(50,60]",7641.6819012796495,cells,2016,73711.15173674532,10.367063492063494,small,TRUE
